,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.05,leiden_0.1,leiden_0.3,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
52683,06_69_76__s1,Control_st11.25,xenopus,1267,2208,4512,A6,F9,G4,6,69,76,1267,1267,7.145196134997171,2208.0,7.700295,1.0,0.6931472,0.045289855,43.0,3.7841897,1.9474636,0.018008474576271187,False,False,2208.0,9,1,1,1,9,10,28,Dorsal Inner Mesoderm
52695,06_69_88__s1,Control_st11.25,xenopus,2746,12029,25141,A6,F9,H4,6,69,88,2746,2746,7.918264686095274,12029.0,9.395159,0.0,0.0,0.0,52.0,3.9702919,0.43228865,0.03286978508217446,False,False,12029.0,5,1,1,1,4,3,60,Dorsal Inner Mesoderm
52775,06_70_72__s1,Control_st11.25,xenopus,2137,6039,13405,A6,F10,F12,6,70,72,2137,2137,7.6676260915849905,6039.0,8.70616,0.0,0.0,0.0,26.0,3.295837,0.43053487,0.03386581469648563,False,False,6039.0,11,2,2,2,1,8,69,Cement Gland Primordium
52776,06_70_73__s1,Control_st11.25,xenopus,1894,6456,13394,A6,F10,G1,6,70,73,1894,1894,7.546974117516527,6456.0,8.77292,1.0,0.6931472,0.015489467,21.0,3.0910425,0.32527882,0.10829493087557603,False,False,6456.0,17,2,2,6,17,18,20,Ventral Outer Mesoderm
52795,06_70_92__s1,Control_st11.25,xenopus,2648,8605,18172,A6,F10,H8,6,70,92,2648,2648,7.88193748927207,8605.0,9.060215,0.0,0.0,0.0,38.0,3.6635616,0.44160372,0.06125827814569536,False,False,8605.0,4,1,1,1,0,5,33,Dorsal Inner Mesoderm
52801,06_71_02__s1,Control_st11.25,xenopus,1551,3467,7242,A6,F11,A2,6,71,2,1551,1551,7.347299700743164,3467.0,8.151334,1.0,0.6931472,0.02884338,22.0,3.1354942,0.6345543,0.026455026455026454,False,False,3467.0,1,2,2,2,1,1,7,Outer Neuroectoderm
52841,06_71_42__s1,Control_st11.25,xenopus,2008,5190,11006,A6,F11,D6,6,71,42,2008,2008,7.605392364814935,5190.0,8.554682,0.0,0.0,0.0,22.0,3.1354942,0.4238921,0.04516129032258065,False,False,5190.0,10,0,0,3,10,12,64,Neural Plate Border
52854,06_71_55__s1,Control_st11.25,xenopus,2035,5786,12139,A6,F11,E7,6,71,55,2035,2035,7.618742377670413,5786.0,8.663369,1.0,0.6931472,0.017283097,32.0,3.4965076,0.5530591,0.035924232527759635,False,False,5786.0,5,1,1,1,4,3,59,Dorsal Inner Mesoderm
52865,06_71_66__s1,Control_st11.25,xenopus,2296,6874,14629,A6,F11,F6,6,71,66,2296,2296,7.739359202689098,6874.0,8.835647,1.0,0.6931472,0.01454757,25.0,3.2580965,0.36368927,0.10508474576271182,False,False,6874.0,17,2,2,6,17,18,66,Dorsal Outer Mesoderm
52872,06_71_73__s1,Control_st11.25,xenopus,3085,10735,22347,A6,F11,G1,6,71,73,3085,3085,8.034631032923107,10735.0,9.281358,2.0,1.0986123,0.018630646,52.0,3.9702919,0.48439685,0.06473594548551959,False,False,10735.0,3,0,0,0,5,4,62,Inner Neuroectoderm
52881,06_71_82__s1,Control_st11.25,xenopus,1680,3251,6911,A6,F11,G10,6,71,82,1680,1680,7.427144133408616,3251.0,8.087026,0.0,0.0,0.0,32.0,3.4965076,0.9843125,0.008333333333333335,False,False,3251.0,7,0,0,3,13,15,70,Inner Neuroectoderm
52882,06_71_83__s1,Control_st11.25,xenopus,2436,7469,15857,A6,F11,G11,6,71,83,2436,2436,7.798523053625206,7469.0,8.918651,1.0,0.6931472,0.013388673,40.0,3.713572,0.53554696,0.050489826676714394,False,False,7469.0,18,0,0,4,6,6,18,Inner Neuroectoderm
52899,06_72_04__s1,Control_st11.25,xenopus,2223,6764,13958,A6,F12,A4,6,72,4,2223,2223,7.707062655370473,6764.0,8.819517,3.0,1.3862944,0.044352453,34.0,3.5553482,0.50266117,0.05190839694656489,False,False,6764.0,9,1,1,1,9,10,28,Dorsal Inner Mesoderm
52931,06_72_36__s1,Control_st11.25,xenopus,2240,6545,13672,A6,F12,C12,6,72,36,2240,2240,7.714677473800927,6545.0,8.78661,0.0,0.0,0.0,29.0,3.4011974,0.4430863,0.07233273056057865,False,False,6545.0,8,2,2,2,14,17,27,Outer Neuroectoderm
52942,06_72_47__s1,Control_st11.25,xenopus,2510,8803,18305,A6,F12,D11,6,72,47,2510,2510,7.828436359157585,8803.0,9.082961,0.0,0.0,0.0,35.0,3.583519,0.3975917,0.11510791366906474,False,False,8803.0,14,1,4,7,16,14,50,Unidentified Cluster
52951,06_72_56__s1,Control_st11.25,xenopus,2719,9378,19920,A6,F12,E8,6,72,56,2719,2719,7.908387159290043,9378.0,9.146229,1.0,0.6931472,0.010663254,41.0,3.7376697,0.43719342,0.030006123698714027,False,False,9378.0,1,2,2,2,1,1,0,Cement Gland Primordium
53009,06_73_18__s1,Control_st11.25,xenopus,2559,9108,19157,A6,G1,B6,6,73,18,2559,2559,7.847762537473608,9108.0,9.117018,0.0,0.0,0.0,45.0,3.8286414,0.49407116,0.023176936122102886,False,False,9108.0,5,1,1,1,4,3,30,Ventral Inner Endoderm
53011,06_73_20__s1,Control_st11.25,xenopus,1349,2392,5027,A6,G1,B8,6,73,20,1349,1349,7.2078598714324755,2392.0,7.780303,0.0,0.0,0.0,22.0,3.1354942,0.91973245,0.015337423312883434,False,False,2392.0,10,0,0,3,10,12,79,Inner Epidermis
53032,06_73_41__s1,Control_st11.25,xenopus,1670,3614,7442,A6,G1,D5,6,73,41,1670,1670,7.421177528595393,3614.0,8.192847,0.0,0.0,0.0,24.0,3.218876,0.66408414,0.01664932362122789,False,False,3614.0,11,2,2,2,11,8,44,Outer Epidermis
53039,06_73_48__s1,Control_st11.25,xenopus,2134,5546,11523,A6,G1,D12,6,73,48,2134,2134,7.666221925662725,5546.0,8.621013,1.0,0.6931472,0.018031014,37.0,3.637586,0.66714746,0.10829493087557603,False,False,5546.0,0,0,0,0,3,2,53,Inner Epidermis
53047,06_73_56__s1,Control_st11.25,xenopus,2575,8337,17867,A6,G1,E8,6,73,56,2575,2575,7.853993087224244,8337.0,9.028579,0.0,0.0,0.0,44.0,3.8066626,0.5277678,0.05639396346306593,False,False,8337.0,15,1,1,1,0,5,73,Dorsal Inner Mesoderm
53067,06_73_76__s1,Control_st11.25,xenopus,2197,5970,12285,A6,G1,G4,6,73,76,2197,2197,7.6953031349635665,5970.0,8.69467,0.0,0.0,0.0,28.0,3.3672957,0.46901172,0.053364269141531334,False,False,5970.0,10,0,0,3,10,12,64,Neural Plate Border
53090,06_74_03__s1,Control_st11.25,xenopus,2008,5348,11243,A6,G2,A3,6,74,3,2008,2008,7.605392364814935,5348.0,8.584665,0.0,0.0,0.0,25.0,3.2580965,0.46746448,0.02087912087912088,False,False,5348.0,1,2,2,2,1,1,7,Outer Epidermis
53115,06_74_28__s1,Control_st11.25,xenopus,2363,7507,15884,A6,G2,C4,6,74,28,2363,2363,7.768110378525988,7507.0,8.923724,1.0,0.6931472,0.0133209005,46.0,3.8501475,0.6127614,0.06473594548551959,False,False,7507.0,18,0,0,4,6,6,18,Inner Neuroectoderm
53116,06_74_29__s1,Control_st11.25,xenopus,2397,7483,15535,A6,G2,C5,6,74,29,2397,2397,7.7823903355874595,7483.0,8.920523,1.0,0.6931472,0.013363625,37.0,3.637586,0.49445412,0.07649253731343285,False,False,7483.0,2,0,0,0,2,0,42,Inner Epidermis
53142,06_74_55__s1,Control_st11.25,xenopus,2562,8848,18492,A6,G2,E7,6,74,55,2562,2562,7.848933726364071,8848.0,9.088059,1.0,0.6931472,0.01130199,45.0,3.8286414,0.5085895,0.04775900073475385,False,False,8848.0,3,0,0,0,5,4,14,Inner Neuroectoderm
53149,06_74_62__s1,Control_st11.25,xenopus,2107,5838,12030,A6,G2,F2,6,74,62,2107,2107,7.653494909661253,5838.0,8.672315,0.0,0.0,0.0,24.0,3.218876,0.4110997,0.038076152304609215,False,False,5838.0,1,2,2,2,1,8,7,Outer Epidermis
53156,06_74_69__s1,Control_st11.25,xenopus,2392,7171,15127,A6,G2,F9,6,74,69,2392,2392,7.780303087908373,7171.0,8.87794,1.0,0.6931472,0.013945057,37.0,3.637586,0.5159671,0.07867298578199053,False,False,7171.0,0,0,0,0,3,2,25,Inner Epidermis
53161,06_74_74__s1,Control_st11.25,xenopus,2683,8787,18471,A6,G2,G2,6,74,74,2683,2683,7.895063498091573,8787.0,9.081142,0.0,0.0,0.0,51.0,3.9512436,0.5804029,0.08092485549132948,False,False,8787.0,5,1,1,1,4,3,26,Dorsal Inner Endoderm
53175,06_74_88__s1,Control_st11.25,xenopus,2821,9639,20604,A6,G2,H4,6,74,88,2821,2821,7.945201132412759,9639.0,9.1736765,3.0,1.3862944,0.03112356,40.0,3.713572,0.4149808,0.050489826676714394,False,False,9639.0,4,1,1,1,0,7,8,Ventral Inner Mesoderm
53187,06_75_04__s1,Control_st11.25,xenopus,2349,7735,16057,A6,G3,A4,6,75,4,2349,2349,7.762170607138205,7735.0,8.95364,0.0,0.0,0.0,32.0,3.4965076,0.41370398,0.07034728406055207,False,False,7735.0,1,2,2,2,1,1,69,Outer Epidermis
53198,06_75_15__s1,Control_st11.25,xenopus,2123,4705,9836,A6,G3,B3,6,75,15,2123,2123,7.66105638236183,4705.0,8.4565935,2.0,1.0986123,0.04250797,72.0,4.2904596,1.5302869,0.03918918918918919,False,False,4705.0,11,2,2,2,11,8,68,Outer Neuroectoderm
53210,06_75_27__s1,Control_st11.25,xenopus,2258,6704,13865,A6,G3,C3,6,75,27,2258,2258,7.7226775164680035,6704.0,8.810609,2.0,1.0986123,0.029832937,36.0,3.6109178,0.53699285,0.053364269141531334,False,False,6704.0,10,0,0,1,10,12,64,Inner Neuroectoderm
53212,06_75_29__s1,Control_st11.25,xenopus,2423,7550,15844,A6,G3,C5,6,75,29,2423,2423,7.793174347189205,7550.0,8.929436,5.0,1.7917595,0.06622516,37.0,3.637586,0.49006623,0.04516129032258065,False,False,7550.0,8,2,2,2,14,17,27,Outer Neuroectoderm
53235,06_75_52__s1,Control_st11.25,xenopus,1737,3620,7475,A6,G3,E4,6,75,52,1737,1737,7.460490305825338,3620.0,8.194506,0.0,0.0,0.0,53.0,3.988984,1.4640883,0.023176936122102886,False,False,3620.0,11,2,2,2,11,8,68,Outer Neuroectoderm
53237,06_75_54__s1,Control_st11.25,xenopus,2049,4951,10458,A6,G3,E6,6,75,54,2049,2049,7.6255950721324535,4951.0,8.507546,0.0,0.0,0.0,37.0,3.637586,0.74732375,0.07649253731343285,False,False,4951.0,8,2,2,2,14,17,52,Outer Neuroectoderm
53238,06_75_55__s1,Control_st11.25,xenopus,2559,8436,17745,A6,G3,E7,6,75,55,2559,2559,7.847762537473608,8436.0,9.040382,0.0,0.0,0.0,41.0,3.7376697,0.4860123,0.04910714285714286,False,False,8436.0,3,0,0,0,5,4,14,Inner Neuroectoderm
53250,06_75_67__s1,Control_st11.25,xenopus,2506,8651,17965,A6,G3,F7,6,75,67,2506,2506,7.826842098158293,8651.0,9.065546,2.0,1.0986123,0.023118716,33.0,3.5263605,0.3814588,0.04644412191582002,False,False,8651.0,8,2,2,2,14,17,54,Outer Neuroectoderm
53254,06_75_71__s1,Control_st11.25,xenopus,2099,5163,10728,A6,G3,F11,6,75,71,2099,2099,7.649692623711514,5163.0,8.549467,2.0,1.0986123,0.03873717,43.0,3.7841897,0.8328491,0.04910714285714286,False,False,5163.0,10,0,0,3,10,12,63,Neural Plate Border
53255,06_75_72__s1,Control_st11.25,xenopus,2413,8672,18997,A6,G3,F12,6,75,72,2413,2413,7.789040401657477,8672.0,9.06797,0.0,0.0,0.0,37.0,3.637586,0.42666054,0.04775900073475385,False,False,8672.0,8,2,2,2,14,17,27,Outer Neuroectoderm
53292,06_76_13__s1,Control_st11.25,xenopus,2771,10611,22328,A6,G4,B1,6,76,13,2771,2771,7.927324360309794,10611.0,9.269741,0.0,0.0,0.0,37.0,3.637586,0.34869477,0.050489826676714394,False,False,10611.0,4,1,1,1,0,7,8,Ventral Inner Mesoderm
53307,06_76_28__s1,Control_st11.25,xenopus,2180,6442,13528,A6,G4,C4,6,76,28,2180,2180,7.687538766201629,6442.0,8.770749,0.0,0.0,0.0,27.0,3.3322046,0.41912448,0.03918918918918919,False,False,6442.0,2,0,0,0,2,0,25,Inner Epidermis
53310,06_76_31__s1,Control_st11.25,xenopus,2169,6272,12931,A6,G4,C7,6,76,31,2169,2169,7.682482446534506,6272.0,8.74401,0.0,0.0,0.0,34.0,3.5553482,0.54209185,0.024783861671469738,False,False,6272.0,4,1,1,1,0,7,10,Ventral Inner Mesoderm
53326,06_76_47__s1,Control_st11.25,xenopus,1936,5167,10677,A6,G4,D11,6,76,47,1936,1936,7.5688956634069955,5167.0,8.550241,0.0,0.0,0.0,16.0,2.8332133,0.30965745,0.014698428788646729,False,False,5167.0,11,2,2,2,11,8,51,Outer Epidermis
53327,06_76_48__s1,Control_st11.25,xenopus,2224,6940,14499,A6,G4,D12,6,76,48,2224,2224,7.707512194600341,6940.0,8.8452015,2.0,1.0986123,0.028818443,34.0,3.5553482,0.48991352,0.04516129032258065,False,False,6940.0,5,1,1,1,4,3,60,Dorsal Inner Mesoderm
53374,06_76_95__s1,Control_st11.25,xenopus,2807,9972,21297,A6,G4,H11,6,76,95,2807,2807,7.940227765145702,9972.0,9.207637,0.0,0.0,0.0,36.0,3.6109178,0.36101082,0.024783861671469738,False,False,9972.0,2,0,0,0,2,0,22,Inner Epidermis
53382,06_77_07__s1,Control_st11.25,xenopus,2325,6570,13315,A6,G5,A7,6,77,7,2325,2325,7.75190533307861,6570.0,8.7904215,1.0,0.6931472,0.015220701,41.0,3.7376697,0.6240487,0.07034728406055207,False,False,6570.0,4,1,1,1,0,7,8,Ventral Inner Mesoderm
53412,06_77_37__s1,Control_st11.25,xenopus,1369,2649,5548,A6,G5,D1,6,77,37,1369,1369,7.222566018822171,2649.0,7.8823147,0.0,0.0,0.0,13.0,2.6390574,0.4907512,0.08565737051792828,False,False,2649.0,8,2,2,2,14,17,52,Outer Neuroectoderm
53488,06_78_17__s1,Control_st11.25,xenopus,1801,4845,10421,A6,G6,B5,6,78,17,1801,1801,7.496652438168283,4845.0,8.4859085,0.0,0.0,0.0,27.0,3.3322046,0.55727553,0.042687193841847444,False,False,4845.0,1,2,2,2,1,1,58,Outer Epidermis
53495,06_78_24__s1,Control_st11.25,xenopus,1277,2297,4822,A6,G6,B12,6,78,24,1277,1277,7.15305163493748,2297.0,7.7397943,0.0,0.0,0.0,22.0,3.1354942,0.957771,0.008333333333333335,False,False,2297.0,7,0,0,3,7,9,13,Inner Epidermis
53497,06_78_26__s1,Control_st11.25,xenopus,1811,4354,9113,A6,G6,C2,6,78,26,1811,1811,7.502186486602924,4354.0,8.37908,2.0,1.0986123,0.045934774,19.0,2.9957323,0.43638033,0.05190839694656489,False,False,4354.0,12,0,0,3,13,15,47,Neural Plate Border
53515,06_78_44__s1,Control_st11.25,xenopus,2265,6886,14374,A6,G6,D8,6,78,44,2265,2265,7.725771441587952,6886.0,8.837391,2.0,1.0986123,0.029044438,52.0,3.9702919,0.7551554,0.06125827814569536,False,False,6886.0,2,0,0,0,2,0,42,Inner Epidermis
53537,06_78_66__s1,Control_st11.25,xenopus,1591,3235,6864,A6,G6,F6,6,78,66,1591,1591,7.3727463664043285,3235.0,8.082093,0.0,0.0,0.0,30.0,3.4339871,0.927357,0.018706574024585785,False,False,3235.0,7,0,0,3,7,9,13,Inner Epidermis
53559,06_78_88__s1,Control_st11.25,xenopus,2680,8905,19157,A6,G6,H4,6,78,88,2680,2680,7.893945138235959,8905.0,9.0944805,1.0,0.6931472,0.011229646,17.0,2.8903718,0.19090399,0.12643678160919541,False,False,8905.0,17,2,2,6,17,18,66,Dorsal Outer Mesoderm
53564,06_78_93__s1,Control_st11.25,xenopus,1229,2091,4478,A6,G6,H9,6,78,93,1229,1229,7.114769448366463,2091.0,7.645876,2.0,1.0986123,0.09564801,16.0,2.8332133,0.7651841,0.030940594059405944,False,False,2091.0,10,0,0,3,10,12,79,Inner Neuroectoderm
53577,06_79_10__s1,Control_st11.25,xenopus,2482,8896,18710,A6,G7,A10,6,79,10,2482,2482,7.817222785508166,8896.0,9.09347,1.0,0.6931472,0.011241008,47.0,3.871201,0.52832735,0.0403280929596719,False,False,8896.0,5,1,1,1,4,3,40,Dorsal Inner Endoderm
53583,06_79_16__s1,Control_st11.25,xenopus,2627,10088,21304,A6,G7,B4,6,79,16,2627,2627,7.873978379604501,10088.0,9.219201,0.0,0.0,0.0,25.0,3.2580965,0.24781919,0.13934426229508196,False,False,10088.0,17,2,2,6,17,18,66,Dorsal Outer Mesoderm
53585,06_79_18__s1,Control_st11.25,xenopus,2409,7500,16267,A6,G7,B6,6,79,18,2409,2409,7.787382026484701,7500.0,8.9227915,0.0,0.0,0.0,38.0,3.6635616,0.50666666,0.05639396346306593,False,False,7500.0,15,1,1,1,0,5,19,Ventral Inner Mesoderm
53597,06_79_30__s1,Control_st11.25,xenopus,2575,9268,19906,A6,G7,C6,6,79,30,2575,2575,7.853993087224244,9268.0,9.134431,1.0,0.6931472,0.010789814,41.0,3.7376697,0.44238243,0.03286978508217446,False,False,9268.0,4,1,1,1,0,7,10,Ventral Inner Mesoderm
53619,06_79_52__s1,Control_st11.25,xenopus,2643,8800,18775,A6,G7,E4,6,79,52,2643,2643,7.880048200971577,8800.0,9.082621,0.0,0.0,0.0,41.0,3.7376697,0.46590912,0.0665514261019879,False,False,8800.0,2,0,0,0,2,0,25,Inner Epidermis
53663,06_79_96__s1,Control_st11.25,xenopus,2274,7011,15108,A6,G7,H12,6,79,96,2274,2274,7.729735331385051,7011.0,8.855378,1.0,0.6931472,0.0142633,32.0,3.4965076,0.4564256,0.029090909090909087,False,False,7011.0,12,0,0,3,13,15,43,Neural Plate Border
53680,06_80_17__s1,Control_st11.25,xenopus,1962,5437,11194,A6,G8,B5,6,80,17,1962,1962,7.5822291942764615,5437.0,8.601167,2.0,1.0986123,0.03678499,21.0,3.0910425,0.38624242,0.030940594059405944,False,False,5437.0,1,2,2,2,1,1,58,Outer Epidermis
53684,06_80_21__s1,Control_st11.25,xenopus,1953,5471,11463,A6,G8,B9,6,80,21,1953,1953,7.577633832602728,5471.0,8.607399,0.0,0.0,0.0,27.0,3.3322046,0.49351123,0.0403280929596719,False,False,5471.0,4,1,1,1,0,7,49,Dorsal Inner Mesoderm
53690,06_80_27__s1,Control_st11.25,xenopus,2386,7120,14901,A6,G8,C3,6,80,27,2386,2386,7.77779262633883,7120.0,8.870804,0.0,0.0,0.0,43.0,3.7841897,0.60393256,0.07438016528925621,False,False,7120.0,3,0,0,0,5,0,15,Inner Epidermis
53697,06_80_34__s1,Control_st11.25,xenopus,2433,8193,17313,A6,G8,C10,6,80,34,2433,2433,7.797291273547472,8193.0,9.011157,2.0,1.0986123,0.024411082,41.0,3.7376697,0.5004272,0.050489826676714394,False,False,8193.0,15,1,1,1,4,5,60,Dorsal Inner Mesoderm
53729,06_80_66__s1,Control_st11.25,xenopus,2762,9809,20819,A6,G8,F6,6,80,66,2762,2762,7.924072324923417,9809.0,9.191157,2.0,1.0986123,0.020389438,38.0,3.6635616,0.38739932,0.030940594059405944,False,False,9809.0,4,1,1,1,0,7,10,Ventral Inner Mesoderm
53760,06_81_01__s1,Control_st11.25,xenopus,2256,7052,15029,A6,G9,A1,6,81,1,2256,2256,7.721791776817535,7052.0,8.861208,0.0,0.0,0.0,34.0,3.5553482,0.48213276,0.050489826676714394,False,False,7052.0,0,0,0,0,3,2,71,Inner Epidermis
53795,06_81_36__s1,Control_st11.25,xenopus,1687,4138,8725,A6,G9,C12,6,81,36,1687,1687,7.431299675155903,4138.0,8.32821,0.0,0.0,0.0,17.0,2.8903718,0.4108265,0.014698428788646729,False,False,4138.0,11,2,2,2,11,8,51,Outer Epidermis
53796,06_81_37__s1,Control_st11.25,xenopus,1831,6006,12577,A6,G9,D1,6,81,37,1831,1831,7.513163545234075,6006.0,8.700681,0.0,0.0,0.0,29.0,3.4011974,0.48285046,0.08565737051792828,False,False,6006.0,17,2,2,6,17,18,20,Dorsal Outer Endoderm
53831,06_81_72__s1,Control_st11.25,xenopus,2601,9244,20347,A6,G9,F12,6,81,72,2601,2601,7.86403565907245,9244.0,9.131838,1.0,0.6931472,0.010817828,47.0,3.871201,0.50843793,0.02731591448931116,False,False,9244.0,6,0,0,4,6,6,31,Inner Neuroectoderm
53868,06_82_13__s1,Control_st11.25,xenopus,2035,5933,12297,A6,G10,B1,6,82,13,2035,2035,7.618742377670413,5933.0,8.688454,0.0,0.0,0.0,20.0,3.0445225,0.3370976,0.01941747572815534,False,False,5933.0,16,2,2,2,15,16,74,Outer Epidermis
53889,06_82_34__s1,Control_st11.25,xenopus,1700,3804,7953,A6,G10,C10,6,82,34,1700,1700,7.438971592395862,3804.0,8.244071,0.0,0.0,0.0,21.0,3.0910425,0.5520505,0.04644412191582002,False,False,3804.0,10,0,0,3,10,12,34,Neural Plate Border
53892,06_82_37__s1,Control_st11.25,xenopus,1670,3464,7114,A6,G10,D1,6,82,37,1670,1670,7.421177528595393,3464.0,8.150468,0.0,0.0,0.0,21.0,3.0910425,0.60623556,0.03386581469648563,False,False,3464.0,9,1,1,1,9,10,17,Dorsal Inner Mesoderm
53898,06_82_43__s1,Control_st11.25,xenopus,1313,2451,5203,A6,G10,D7,6,82,43,1313,1313,7.1808311990445555,2451.0,7.8046594,0.0,0.0,0.0,27.0,3.3322046,1.1015911,0.01224889759921607,False,False,2451.0,11,2,2,2,11,8,44,Outer Epidermis
53954,06_83_03__s1,Control_st11.25,xenopus,1649,3553,7450,A6,G11,A3,6,83,3,1649,1649,7.408530566894626,3553.0,8.175829,1.0,0.6931472,0.02814523,23.0,3.1780539,0.6473403,0.14899713467048706,False,False,3553.0,8,2,2,2,14,17,54,Cement Gland Primordium
53960,06_83_09__s1,Control_st11.25,xenopus,1032,1662,3522,A6,G11,A9,6,83,9,1032,1032,6.940222469119639,1662.0,7.4163785,0.0,0.0,0.0,9.0,2.3025851,0.54151624,0.04910714285714286,False,False,1662.0,8,2,2,2,14,17,52,Outer Neuroectoderm
53969,06_83_18__s1,Control_st11.25,xenopus,1496,3179,6705,A6,G11,B6,6,83,18,1496,1496,7.311218384419629,3179.0,8.064636,1.0,0.6931472,0.031456433,21.0,3.0910425,0.6605851,0.04775900073475385,False,False,3179.0,12,0,0,3,8,11,43,Neural Plate Border
53978,06_83_27__s1,Control_st11.25,xenopus,1772,3955,8093,A6,G11,C3,6,83,27,1772,1772,7.480428306074208,3955.0,8.282989,0.0,0.0,0.0,18.0,2.944439,0.45512012,0.053364269141531334,False,False,3955.0,3,0,0,0,5,4,14,Neural Plate Border
54013,06_83_62__s1,Control_st11.25,xenopus,1904,4569,9594,A6,G11,F2,6,83,62,1904,1904,7.552237287560802,4569.0,8.427268,0.0,0.0,0.0,21.0,3.0910425,0.4596192,0.04149377593360996,False,False,4569.0,2,0,0,0,2,0,42,Inner Epidermis
54025,06_83_74__s1,Control_st11.25,xenopus,1810,4141,8753,A6,G11,G2,6,83,74,1810,1810,7.501634457883413,4141.0,8.328934,1.0,0.6931472,0.024148757,18.0,2.944439,0.43467763,0.053364269141531334,False,False,4141.0,4,1,1,1,0,7,8,Ventral Inner Mesoderm
54036,06_83_85__s1,Control_st11.25,xenopus,1277,2255,4678,A6,G11,H1,6,83,85,1277,1277,7.15305163493748,2255.0,7.721349,0.0,0.0,0.0,13.0,2.6390574,0.57649666,0.0403280929596719,False,False,2255.0,0,0,0,3,3,2,6,Neural Plate Border
54037,06_83_86__s1,Control_st11.25,xenopus,1788,4392,9140,A6,G11,H2,6,83,86,1788,1788,7.489412083508719,4392.0,8.387768,0.0,0.0,0.0,27.0,3.3322046,0.6147541,0.054858934169279006,False,False,4392.0,6,0,0,0,8,11,2,Inner Neuroectoderm
54072,06_84_25__s1,Control_st11.25,xenopus,2554,8515,17546,A6,G12,C1,6,84,25,2554,2554,7.845807502637805,8515.0,9.049702,0.0,0.0,0.0,33.0,3.5263605,0.38755137,0.10829493087557603,False,False,8515.0,0,0,0,0,3,0,67,Inner Epidermis
54087,06_84_40__s1,Control_st11.25,xenopus,2859,12007,24863,A6,G12,D4,6,84,40,2859,2859,7.958576903813898,12007.0,9.393329,0.0,0.0,0.0,71.0,4.276666,0.5913217,0.038076152304609215,False,False,12007.0,15,1,1,1,0,5,32,Dorsal Inner Mesoderm
54165,06_85_22__s1,Control_st11.25,xenopus,2101,6084,12171,A6,H1,B10,6,85,22,2101,2101,7.650644551436897,6084.0,8.713582,1.0,0.6931472,0.016436556,28.0,3.3672957,0.46022353,0.06125827814569536,False,False,6084.0,4,1,1,1,0,7,49,Dorsal Inner Mesoderm
54176,06_85_33__s1,Control_st11.25,xenopus,1732,4047,8338,A6,H1,C9,6,85,33,1732,1732,7.457609289715606,4047.0,8.305978,0.0,0.0,0.0,21.0,3.0910425,0.5189029,0.05959183673469388,False,False,4047.0,10,0,0,1,10,12,64,Inner Neuroectoderm
54179,06_85_36__s1,Control_st11.25,xenopus,2040,5351,10908,A6,H1,C12,6,85,36,2040,2040,7.621195162809845,5351.0,8.585226,0.0,0.0,0.0,26.0,3.295837,0.4858905,0.06125827814569536,False,False,5351.0,15,1,1,1,0,5,19,Dorsal Inner Mesoderm
54180,06_85_37__s1,Control_st11.25,xenopus,1730,3356,6880,A6,H1,D1,6,85,37,1730,1730,7.456454555176209,3356.0,8.118803,0.0,0.0,0.0,26.0,3.295837,0.7747318,0.07438016528925621,False,False,3356.0,9,1,1,1,9,10,28,Dorsal Inner Mesoderm
54193,06_85_50__s1,Control_st11.25,xenopus,2513,7796,16487,A6,H1,E2,6,85,50,2513,2513,7.829630389150193,7796.0,8.961494,1.0,0.6931472,0.012827091,39.0,3.6888795,0.50025654,0.04516129032258065,False,False,7796.0,2,0,0,0,2,0,5,Inner Epidermis
54204,06_85_61__s1,Control_st11.25,xenopus,2255,7270,14980,A6,H1,F1,6,85,61,2255,2255,7.721348612617949,7270.0,8.891649,0.0,0.0,0.0,37.0,3.637586,0.5089409,0.04644412191582002,False,False,7270.0,6,0,0,4,6,6,31,Inner Neuroectoderm
54213,06_85_70__s1,Control_st11.25,xenopus,2075,5947,12661,A6,H1,F10,6,85,70,2075,2075,7.638198244285779,5947.0,8.69081,0.0,0.0,0.0,24.0,3.218876,0.40356484,0.042687193841847444,False,False,5947.0,4,1,1,1,0,5,49,Dorsal Inner Mesoderm
54219,06_85_76__s1,Control_st11.25,xenopus,2085,5545,11419,A6,H1,G4,6,85,76,2085,2085,7.643003635560718,5545.0,8.620832,0.0,0.0,0.0,39.0,3.6888795,0.70333636,0.05639396346306593,False,False,5545.0,3,0,0,0,5,4,57,Dorsal Inner Mesoderm
54228,06_85_85__s1,Control_st11.25,xenopus,1307,2385,4828,A6,H1,H1,6,85,85,1307,1307,7.176254532017144,2385.0,7.777374,1.0,0.6931472,0.04192872,24.0,3.218876,1.0062892,0.04644412191582002,False,False,2385.0,11,2,2,2,11,8,68,Outer Neuroectoderm
