leiden_1.2,Anterior Neural Ridge,Anterior Paraxial Mesoderm,Anterior Pre-placodal Region,Cement Gland Primordium,Ciliated Epidermal Progenitor,Early Neuron,Eye Primordium,Foregut Primordium,Goblet Cell,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Mesoderm,Lateral Mesoderm,Midgut Primordium,Neural Crest,Notochord,Notoplate,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pharyngeal Mesoderm,Posterior Paraxial Mesoderm,Posterior Pre-placodal Region,Pre-placodal Region,Pronephric Primordium,Unknown,Ventral Blood Island,Ventral Mesoderm
20,0.0,0.0,0.0,0.0,73.7864077669903,0.0,0.0,0.48543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3980582524271843,0.0,2.4271844660194173,0.0,0.0,0.0,15.53398058252427,3.8834951456310676,0.48543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,1.4851485148514851,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,56.930693069306926,1.4851485148514851,0.0,0.0,17.82178217821782,0.0,6.435643564356436,1.9801980198019802,1.4851485148514851,0.0,9.900990099009901,0.0,0.0,0.0,0.0,0.49504950495049505,0.0
22,57.52688172043011,0.0,1.0752688172043012,0.0,0.0,0.0,15.591397849462366,0.0,0.0,1.0752688172043012,0.0,0.0,13.440860215053762,4.838709677419355,0.0,0.0,0.0,0.0,4.838709677419355,0.0,0.5376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,1.0752688172043012,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
3,0.16286644951140067,0.0,0.0,0.0,0.0,26.547231270358306,0.32573289902280134,0.0,0.0,0.32573289902280134,0.0,0.0,62.866449511400646,1.3029315960912053,0.0,0.0,0.0,0.0,0.16286644951140067,0.0,6.026058631921824,0.0,0.0,0.0,0.0,0.0,0.0,2.2801302931596092,0.0,0.0,0.0,0.0
4,0.0,4.084967320261438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.686274509803921,0.0,0.0,1.9607843137254901,0.0,0.0,0.0,0.0,1.1437908496732025,67.81045751633987,0.0,0.0,0.0,0.0,2.1241830065359477,7.18954248366013
5,0.33277870216306155,0.0,0.6655574043261231,0.0,0.0,5.324459234608985,0.0,0.0,0.0,0.0,0.0,0.0,12.312811980033278,23.294509151414307,0.0,0.0,0.0,0.0,55.40765391014975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319467554076538,1.8302828618968388,0.0,0.0,0.0,0.0
6,0.0,50.85324232081911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412969283276451,0.0,0.0,2.04778156996587,0.0,0.0,0.0,0.0,9.044368600682594,32.593856655290104,0.0,0.0,0.0,0.0,0.6825938566552902,4.436860068259386
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436426116838488,0.0,0.0,1.5463917525773196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.436426116838488,0.0,11.34020618556701,83.33333333333334
8,0.0,0.0,0.0,0.19230769230769232,0.576923076923077,0.0,0.0,0.19230769230769232,1.3461538461538463,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,4.038461538461538,0.0,2.1153846153846154,0.0,0.0,0.0,9.230769230769232,55.19230769230769,26.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,11.37855579868709,0.0,35.22975929978118,0.0,0.0,13.347921225382933,0.2188183807439825,0.0,0.0,0.0,0.0,0.2188183807439825,0.2188183807439825,3.063457330415755,0.2188183807439825,0.0,0.0,0.0,4.157549234135667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.321663019693656,2.62582056892779,0.0,0.0,0.0,0.0
