leiden_0.8,Anterior Neural Crest,Anterior Neural Ridge,Anterior Paraxial Mesoderm,Anterior Pharyngeal Primordium,Anterior Pre-placodal Region,Basal Cells,Cement Gland Primordium,Ciliated Epidermal Progenitor,Early Neuron,Eye Primordium,Foregut Primordium,Goblet Cell,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Primordium,Lateral Mesoderm,Liver Primordium,Midgut Primordium,Neural Crest,Notochord,Notoplate,Other,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pancreatic Primordium,Pharyngeal Mesoderm,Pharyngeal Primordium,Posterior Neural Crest,Posterior Paraxial Mesoderm,Posterior Pre-placodal Region,Pre-chordal Plate Mesoderm,Pre-placodal Region,Pronephric Primordium,Unknown,Ventral Blood Island,Ventral Mesoderm
18,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.42105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,98.9010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,7.076101468624834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.822429906542055,0.0,0.0,0.0,1.4686248331108143,0.13351134846461948,0.0,0.0,0.0,0.0,0.0,1.0680907877169559,0.0,0.0,66.48865153538051,0.0,0.5340453938584779,0.0,0.13351134846461948,0.0,1.602136181575434,4.672897196261682
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
3,0.0,0.16025641025641024,0.0,0.0,0.3205128205128205,0.16025641025641024,0.0,0.0,15.384615384615385,0.9615384615384616,0.0,0.0,26.442307692307693,0.0,0.0,50.16025641025641,1.282051282051282,0.0,0.0,0.0,0.0,0.0,0.16025641025641024,0.0,1.6025641025641024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3205128205128205,0.0,3.0448717948717947,0.0,0.0,0.0,0.0
4,0.0,22.867513611615244,0.0,0.0,0.9074410163339384,0.7259528130671506,0.0,0.0,0.18148820326678766,0.0,0.0,0.0,0.0,0.0,52.45009074410163,1.0889292196007259,2.540834845735027,0.0,0.0,0.0,0.0,0.0,0.5444646098003629,0.0,0.5444646098003629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263157894736842,0.0,12.885662431941924,0.0,0.0,0.0,0.0
5,22.437137330754354,1.5473887814313347,0.0,0.0,0.3868471953578337,0.0,0.0,0.0,3.481624758220503,0.0,0.0,0.0,0.0,0.0,0.0,4.642166344294004,2.5145067698259185,0.0,0.0,0.0,0.0,0.0,44.87427466150871,0.0,0.3868471953578337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3752417794971,0.0,0.5802707930367506,0.0,0.7736943907156674,0.0,0.0,0.0,0.0
6,0.0,1.2170385395537524,0.0,0.0,0.4056795131845842,0.4056795131845842,0.0,0.0,36.105476673427994,0.4056795131845842,0.0,0.0,0.4056795131845842,0.0,0.0,56.18661257606491,1.4198782961460445,0.0,0.0,0.0,0.0,0.0,0.2028397565922921,0.0,2.839756592292089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028397565922921,0.0,0.0,0.2028397565922921,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2066115702479339,0.0,0.0,0.0,0.4132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,25.826446280991732,0.0,0.0,0.0,0.0,11.15702479338843,0.0,2.272727272727273,0.0,2.479338842975207,57.64462809917356
8,0.2079002079002079,20.374220374220375,0.0,0.0,21.62162162162162,0.2079002079002079,0.0,0.0,8.731808731808732,0.0,0.0,0.0,0.0,0.0,0.2079002079002079,0.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,0.6237006237006237,0.0,0.6237006237006237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.87733887733888,0.0,5.8212058212058215,0.0,0.0,0.0,0.0
9,0.42105263157894735,7.7894736842105265,0.0,0.0,0.42105263157894735,5.263157894736842,0.0,0.0,2.1052631578947367,10.947368421052632,0.0,0.0,7.368421052631578,0.0,0.21052631578947367,40.0,6.947368421052631,0.0,0.0,0.0,0.0,0.0,2.9473684210526314,0.0,13.052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,0.42105263157894735,0.0,1.0526315789473684,0.0,0.0,0.0,0.0
