leiden_1.0,Anterior Neural Crest,Anterior Neural Ridge,Anterior Paraxial Mesoderm,Anterior Pharyngeal Primordium,Anterior Pre-placodal Region,Basal Cells,Cement Gland Primordium,Ciliated Epidermal Progenitor,Early Neuron,Eye Primordium,Foregut Primordium,Goblet Cell,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Primordium,Lateral Mesoderm,Liver Primordium,Midgut Primordium,Neural Crest,Notochord,Notoplate,Other,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pancreatic Primordium,Pharyngeal Mesoderm,Pharyngeal Primordium,Posterior Neural Crest,Posterior Paraxial Mesoderm,Posterior Pre-placodal Region,Pre-chordal Plate Mesoderm,Pre-placodal Region,Pronephric Primordium,Unknown,Ventral Blood Island,Ventral Mesoderm
21,0.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,0.0,0.0,0.0,0.0,8.19672131147541,0.0,4.918032786885246,0.0,0.0,0.0,0.0,24.59016393442623,0.0,0.819672131147541,32.78688524590164,0.0,0.0,0.0,3.278688524590164,15.573770491803279,2.459016393442623,5.737704918032787,0.0,0.0,0.819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.42105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,98.9010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
3,0.0,21.616541353383457,0.0,0.0,0.9398496240601504,0.7518796992481203,0.0,0.0,0.18796992481203006,0.0,0.0,0.0,0.0,0.0,53.57142857142857,1.1278195488721803,1.8796992481203008,0.0,0.0,0.0,0.0,0.0,0.5639097744360901,0.0,0.5639097744360901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.451127819548872,0.0,13.345864661654137,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4180790960452,0.18832391713747645,0.0,0.0,3.2015065913371,0.0,0.0,54.4256120527307,0.5649717514124294,0.0,0.0,0.0,0.0,0.0,0.18832391713747645,0.0,0.7532956685499058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2598870056497176,0.0,0.0,0.0,0.0
5,22.48062015503876,1.550387596899225,0.0,0.0,0.3875968992248062,0.0,0.0,0.0,3.488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,4.651162790697675,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,44.96124031007752,0.0,0.3875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.410852713178294,0.0,0.5813953488372093,0.0,0.7751937984496124,0.0,0.0,0.0,0.0
6,0.2079002079002079,20.374220374220375,0.0,0.0,21.62162162162162,0.2079002079002079,0.0,0.0,8.731808731808732,0.0,0.0,0.0,0.0,0.0,0.2079002079002079,0.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,0.6237006237006237,0.0,0.6237006237006237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.87733887733888,0.0,5.8212058212058215,0.0,0.0,0.0,0.0
7,0.0,0.45045045045045046,0.0,0.0,2.027027027027027,0.45045045045045046,0.0,0.0,9.00900900900901,3.3783783783783785,0.0,0.0,33.78378378378378,0.0,0.0,29.72972972972973,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34234234234234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45045045045045046,0.0,2.027027027027027,0.0,0.0,0.0,0.0
8,0.0,0.0,3.110047846889952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.708133971291865,0.0,0.0,0.0,1.674641148325359,0.23923444976076555,0.0,0.0,0.0,0.0,0.0,0.9569377990430622,0.0,0.0,56.9377990430622,0.0,0.9569377990430622,0.0,0.23923444976076555,0.0,1.9138755980861244,5.263157894736842
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4962593516209477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4987531172069825,0.0,5.236907730673317,0.0,22.443890274314214,70.32418952618454
