leiden_10.0,Anterior Neural Crest,Anterior Neural Ridge,Anterior Paraxial Mesoderm,Anterior Pharyngeal Primordium,Anterior Pre-placodal Region,Basal Cells,Cement Gland Primordium,Ciliated Epidermal Progenitor,Early Neuron,Eye Primordium,Foregut Primordium,Goblet Cell,Hindbrain Primordium,Hindgut Primordium,Inner Epidermis,Inner Neural Plate,Inner Neural Plate Border,Ionocyte,L/R Organizer Primordium,Lateral Mesoderm,Liver Primordium,Midgut Primordium,Neural Crest,Notochord,Notoplate,Other,Outer Epidermis,Outer Neural Plate,Outer Neural Plate Border,Pancreatic Primordium,Pharyngeal Mesoderm,Pharyngeal Primordium,Posterior Neural Crest,Posterior Paraxial Mesoderm,Posterior Pre-placodal Region,Pre-chordal Plate Mesoderm,Pre-placodal Region,Pronephric Primordium,Unknown,Ventral Blood Island,Ventral Mesoderm
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6528925619834711,3.3057851239669422,0.0,33.057851239669425,0.0,0.0,0.0,0.8264462809917356,0.8264462809917356,0.0,4.132231404958678,19.834710743801654,0.0,0.0,0.0,0.0,1.6528925619834711,0.0,2.479338842975207,32.231404958677686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.195121951219512,0.0,0.0,0.0,0.0,1.2195121951219512,0.0,0.0,0.0,5.487804878048781,81.09756097560977
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72727272727273,0.0,0.0,0.0,0.0,0.0,1.6528925619834711,0.0,0.0,0.0,1.6528925619834711,0.0,0.0,0.0,0.0,19.834710743801654,0.0,3.3057851239669422,0.8264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.8403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8403361344537815,0.0,0.0,46.21848739495798,0.0,0.0,45.378151260504204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.361344537815126,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.8403361344537815,0.8403361344537815,0.0,0.0,7.563025210084033,1.680672268907563,0.0,0.0,0.0,0.0,0.0,86.5546218487395,0.8403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8403361344537815,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008547008548,0.0,0.0,0.0,83.76068376068376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008547008548,0.8547008547008548,0.0,0.0,0.0,0.0,11.965811965811966,0.0,0.8547008547008548,0.0,0.0,0.8547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.17391304347827,0.0,0.0,0.0,1.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,2.608695652173913,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,17.391304347826086,1.7391304347826086,1.7391304347826086,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,7.017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.877192982456144,0.0,0.0,0.0,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.8771929824561403,0.0,0.0,15.789473684210526,0.0,0.8771929824561403,0.0,0.0,0.0,2.631578947368421,18.421052631578945
26,0.0,0.0,0.0,0.0,0.8849557522123894,0.0,0.0,0.0,65.48672566371681,0.0,0.0,0.0,8.849557522123893,0.0,0.0,23.893805309734514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7699115044247788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.389380530973451,85.84070796460178
28,0.0,0.0,3.6036036036036037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74774774774775,0.0,0.0,0.0,0.9009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8018018018018018,0.0,0.0,0.0,16.216216216216218,0.0,0.9009009009009009,28.82882882882883
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.45454545454545,3.6363636363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6451612903225806,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,87.74193548387098,0.0,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,38.53211009174312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.422018348623854,0.0,0.0,0.0,0.9174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.706422018348626,0.0,0.0,0.0,0.0,0.0,0.9174311926605505,5.5045871559633035
31,0.0,0.9174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,6.422018348623854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.587155963302752,0.0,0.0,0.0,0.0,0.0,0.9174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1559633027523,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,6.481481481481481,0.0,0.0,0.9259259259259258,0.9259259259259258,0.0,0.0,0.0,89.81481481481481,0.0,0.0,0.9259259259259258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259258,0.0,0.0,0.0,0.0
33,0.0,56.074766355140184,0.0,0.0,0.9345794392523363,0.9345794392523363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.626168224299064,0.0,8.411214953271028,0.0,0.0,0.0,0.0,0.0,0.9345794392523363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.149532710280374,0.0,0.9345794392523363,0.0,0.0,0.0,0.0
34,0.0,0.9345794392523363,0.0,0.9345794392523363,0.0,0.0,65.42056074766354,0.0,0.0,0.0,0.0,4.672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.803738317757009,0.0,0.0,0.0,0.0,1.8691588785046727,0.0,0.0,0.0,0.0,23.364485981308412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,33.64485981308411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75700934579439,0.0,0.0,0.0,2.803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,7.476635514018691,0.0,0.0,0.0,0.0,0.0,0.0,23.364485981308412,0.0,0.0,14.953271028037381
36,1.8867924528301887,11.320754716981133,0.0,0.0,45.28301886792453,0.9433962264150944,0.0,0.0,26.41509433962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.547169811320755,0.0,0.0,0.0,0.0,0.0,2.8301886792452833,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0
37,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,88.67924528301887,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,3.7735849056603774
38,0.0,0.9523809523809524,0.0,0.0,6.666666666666667,0.0,0.0,0.0,3.8095238095238098,11.428571428571429,0.0,0.0,0.0,0.0,0.0,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,1.9417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.74757281553398,0.0,0.0,0.0,1.9417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.66019417475729,0.0,2.912621359223301,0.0,0.0,0.0,2.912621359223301,3.8834951456310676
4,67.3202614379085,1.3071895424836601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2679738562091507,0.0,0.0,0.0,0.0,0.0,0.0,24.836601307189543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,0.0,1.3071895424836601,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,24.509803921568626,0.0,0.0,8.823529411764707,0.0,0.0,0.0,0.9803921568627451,0.0,0.0,13.725490196078432,15.686274509803921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.862745098039216,0.0,28.431372549019606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
42,0.0,1.0309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,1.0309278350515463,0.0,0.0,0.0,0.0,0.0,20.618556701030926,1.0309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,1.0309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49484536082474,0.0,58.76288659793815,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0927835051546393,93.81443298969072
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.315789473684211,0.0,3.1578947368421053,89.47368421052632
45,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.42105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,1.0869565217391304,0.0,0.0,6.521739130434782,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.86956521739131,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,98.9010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,1.1111111111111112,72.22222222222221,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,18.88888888888889,0.0,1.1111111111111112,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,51.13636363636363,0.0,0.0,47.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6756756756756757,48.64864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027027027027027,0.0,0.0,0.0,0.0,42.567567567567565,0.0,6.081081081081082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,18.6046511627907,0.0,0.0,0.0,0.0,0.0,0.0,18.6046511627907,0.0,0.0,3.488372093023256,0.0,0.0,0.0,1.1627906976744187,3.488372093023256,0.0,4.651162790697675,20.930232558139537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1627906976744187,0.0
51,0.0,22.093023255813954,0.0,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,60.46511627906976,0.0,0.0,1.1627906976744187,0.0,0.0,9.30232558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1627906976744187,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,82.14285714285714,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,13.095238095238097
53,0.0,0.0,0.0,0.0,0.0,0.0,1.2048192771084338,0.0,0.0,0.0,0.0,45.78313253012048,0.0,0.0,0.0,0.0,0.0,1.2048192771084338,0.0,0.0,0.0,1.2048192771084338,0.0,0.0,0.0,0.0,44.57831325301205,0.0,6.024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2.4096385542168677,0.0,0.0,0.0,0.0,1.2048192771084338,0.0,0.0,1.2048192771084338,2.4096385542168677,0.0,0.0,65.06024096385542,0.0,0.0,10.843373493975903,6.024096385542169,0.0,0.0,0.0,0.0,0.0,3.614457831325301,0.0,1.2048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2048192771084338,0.0,4.819277108433735,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.35802469135803,0.0,0.0,0.0,0.0,0.0,0.0,8.641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,82.27848101265823,16.455696202531644
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,0.0,0.0,0.0,0.0,1.282051282051282,0.0,6.41025641025641,0.0,8.974358974358974,66.66666666666666
58,8.974358974358974,69.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.538461538461538,0.0,0.0,0.0,0.0,0.0,10.256410256410255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,30.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.82051282051282,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0
6,0.0,1.3888888888888888,0.0,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332,5.555555555555555,0.0,0.0,0.0,0.0,0.0,27.083333333333332,0.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.47222222222222,0.0,1.3888888888888888,0.0,0.6944444444444444,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,72.36842105263158,1.3157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526315789473683,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,1.3157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.263157894736842,0.0,0.0,0.0,0.0,63.1578947368421,0.0,0.0,0.0,0.0,5.263157894736842
62,0.0,89.1891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,1.36986301369863,0.0,0.0,0.0,1.36986301369863,80.82191780821918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,8.21917808219178,0.0,5.47945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47945205479452,0.0,0.0,0.0,1.36986301369863,0.0,0.0,0.0,73.97260273972603,17.80821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36986301369863,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,1.4084507042253522,0.0,0.0,40.845070422535215,0.0,0.0,0.0,0.0,12.676056338028168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.042253521126761,0.0,0.0,0.0,0.0,22.535211267605636,2.8169014084507045,12.676056338028168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.042253521126761,0.0,0.0,0.0,0.0,30.985915492957744,0.0,0.0,56.33802816901409,0.0,0.0,0.0,1.4084507042253522,0.0,0.0,2.8169014084507045,0.0,0.0,1.4084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,88.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,11.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,0.0,0.0,0.0,31.428571428571427,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.85714285714286,0.0,0.0,0.0,0.0,0.0,4.285714285714286,4.285714285714286
69,0.0,1.4925373134328357,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,92.53731343283582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6993006993006993,93.00699300699301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.097902097902098,0.0,0.0,0.0,0.0,2.797202797202797,0.0,1.3986013986013985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
