,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.05,leiden_0.15,leiden_0.2,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
48650,12_27_75__s1,MO_st11.25,xenopus,2929,10872,22979,A12,C3,G3,12,27,75,2929,2929,7.982757702011113,10872.0,9.294038,10.0,2.3978953,0.0919794,61.0,4.1271343,0.5610743,0.12133891213389121,False,False,10872.0,0,0,0,0,0,3,78,Inner Neuroectoderm
48656,12_27_81__s1,MO_st11.25,xenopus,2399,8655,18165,A12,C3,G9,12,27,81,2399,2399,7.783224016336037,8655.0,9.066008,2.0,1.0986123,0.02310803,43.0,3.7841897,0.49682266,0.11318242343541943,False,False,8655.0,12,1,3,3,10,13,25,Outer Neuroectoderm
48661,12_27_86__s1,MO_st11.25,xenopus,1969,4399,9150,A12,C3,H2,12,27,86,1969,1969,7.585788821732034,4399.0,8.389359,0.0,0.0,0.0,59.0,4.0943446,1.341214,0.03144654088050315,False,False,4399.0,8,0,0,0,4,2,28,Inner Neuroectoderm
48665,12_27_90__s1,MO_st11.25,xenopus,2605,8371,17340,A12,C3,H6,12,27,90,2605,2605,7.8655717576847906,8371.0,9.032648,6.0,1.9459101,0.07167602,44.0,3.8066626,0.52562416,0.02735156771180787,False,False,8371.0,6,1,1,1,1,9,54,Ventral Inner Endoderm
48719,12_28_48__s1,MO_st11.25,xenopus,2366,7394,15413,A12,C4,D12,12,28,48,2366,2366,7.769378609513984,7394.0,8.90856,1.0,0.6931472,0.013524478,34.0,3.5553482,0.45983228,0.1512195121951219,False,False,7394.0,10,1,4,4,9,12,44,Unidentified Cluster
48747,12_28_76__s1,MO_st11.25,xenopus,2777,9050,18825,A12,C4,G4,12,28,76,2777,2777,7.9294865233142895,9050.0,9.110631,1.0,0.6931472,0.011049724,48.0,3.8918202,0.53038675,0.05776173285198557,False,False,9050.0,0,0,0,0,0,1,22,Neural Plate Border
48756,12_28_85__s1,MO_st11.25,xenopus,2483,8261,17397,A12,C4,H1,12,28,85,2483,2483,7.81762544305337,8261.0,9.019422,2.0,1.0986123,0.024210144,49.0,3.912023,0.5931485,0.034782608695652174,False,False,8261.0,5,2,2,2,5,11,7,Outer Neuroectoderm
48783,12_29_16__s1,MO_st11.25,xenopus,2798,8408,17495,A12,C5,B4,12,29,16,2798,2798,7.937017489515454,8408.0,9.037058,9.0,2.3025851,0.10704091,44.0,3.8066626,0.52331114,0.07889125799573561,False,False,8408.0,2,0,0,0,2,8,62,Neural Plate Border
48833,12_29_66__s1,MO_st11.25,xenopus,2576,8186,17306,A12,C5,F6,12,29,66,2576,2576,7.854381210652365,8186.0,9.010303,0.0,0.0,0.0,39.0,3.6888795,0.47642314,0.04793388429752066,False,False,8186.0,2,0,0,0,4,2,11,Inner Neuroectoderm
48851,12_29_84__s1,MO_st11.25,xenopus,1957,5611,11807,A12,C5,G12,12,29,84,1957,1957,7.579678823090456,5611.0,8.632663,0.0,0.0,0.0,24.0,3.218876,0.42773122,0.03144654088050315,False,False,5611.0,5,2,2,2,5,7,69,Ventral Outer Mesoderm
48859,12_29_92__s1,MO_st11.25,xenopus,3233,13249,27886,A12,C5,H8,12,29,92,3233,3233,8.081475040137052,13249.0,9.491753,4.0,1.609438,0.030190958,75.0,4.3307333,0.56608045,0.046454767726161375,False,False,13249.0,5,2,2,2,5,11,7,Outer Neuroectoderm
48877,12_30_14__s1,MO_st11.25,xenopus,1169,2042,4279,A12,C6,B2,12,30,14,1169,1169,7.064759027791802,2042.0,7.6221747,1.0,0.6931472,0.048971593,6.0,1.9459101,0.29382956,0.024516129032258062,False,False,2042.0,2,0,0,0,4,8,68,Neural Plate Border
48886,12_30_23__s1,MO_st11.25,xenopus,1308,2358,4884,A12,C6,B11,12,30,23,1308,1308,7.1770187659099,2358.0,7.765993,0.0,0.0,0.0,16.0,2.8332133,0.6785411,0.06958250497017893,False,False,2358.0,2,0,0,0,4,8,41,Neural Plate Border
48911,12_30_48__s1,MO_st11.25,xenopus,1520,2969,6018,A12,C6,D12,12,30,48,1520,1520,7.327123292259293,2969.0,7.9963174,0.0,0.0,0.0,18.0,2.944439,0.6062647,0.08407079646017698,False,False,2969.0,1,0,1,1,2,6,64,Dorsal Inner Mesoderm
48946,12_30_83__s1,MO_st11.25,xenopus,1469,2603,5309,A12,C6,G11,12,30,83,1469,1469,7.293017679772782,2603.0,7.864804,0.0,0.0,0.0,13.0,2.6390574,0.49942374,0.045016077170418,False,False,2603.0,8,0,0,0,4,2,37,Neural Plate Border
48956,12_30_93__s1,MO_st11.25,xenopus,1486,3055,6173,A12,C6,H9,12,30,93,1486,1486,7.304515946460155,3055.0,8.024862,0.0,0.0,0.0,22.0,3.1354942,0.7201309,0.07178968655207278,False,False,3055.0,3,1,1,1,6,4,60,Dorsal Inner Mesoderm
48970,12_31_11__s1,MO_st11.25,xenopus,2274,6150,12510,A12,C7,A11,12,31,11,2274,2274,7.729735331385051,6150.0,8.72437,3.0,1.3862944,0.048780486,50.0,3.9318256,0.81300807,0.08143322475570033,False,False,6150.0,14,1,3,3,7,15,15,Outer Neuroectoderm
48978,12_31_19__s1,MO_st11.25,xenopus,2756,9443,19591,A12,C7,B7,12,31,19,2756,2756,7.921898411023797,9443.0,9.153135,0.0,0.0,0.0,45.0,3.8286414,0.47654346,0.10224438902743141,False,False,9443.0,0,0,0,0,0,5,78,Inner Neuroectoderm
49039,12_31_80__s1,MO_st11.25,xenopus,2726,9360,19257,A12,C7,G8,12,31,80,2726,2726,7.910957382845589,9360.0,9.144307,0.0,0.0,0.0,42.0,3.7612002,0.44871798,0.025440313111545994,False,False,9360.0,9,0,0,0,8,5,30,Inner Neuroectoderm
49095,12_32_40__s1,MO_st11.25,xenopus,2482,8469,17644,A12,C8,D4,12,32,40,2482,2482,7.817222785508166,8469.0,9.044286,6.0,1.9459101,0.07084662,39.0,3.6888795,0.460503,0.06145251396648045,False,False,8469.0,6,1,1,1,6,10,27,Ventral Inner Mesoderm
49136,12_32_81__s1,MO_st11.25,xenopus,2627,9482,20257,A12,C8,G9,12,32,81,2627,2627,7.873978379604501,9482.0,9.157256,3.0,1.3862944,0.031638894,67.0,4.2195077,0.706602,0.020183486238532115,False,False,9482.0,6,1,1,1,1,9,3,Ventral Inner Endoderm
49141,12_32_86__s1,MO_st11.25,xenopus,3012,11062,23345,A12,C8,H2,12,32,86,3012,3012,8.0106915391303,11062.0,9.311361,0.0,0.0,0.0,56.0,4.0430512,0.50623757,0.021861336664584632,False,False,11062.0,0,0,0,0,0,1,33,Inner Epidermis
49207,12_33_56__s1,MO_st11.25,xenopus,3174,12376,25697,A12,C9,E8,12,33,56,3174,3174,8.063062911326792,12376.0,9.423595,3.0,1.3862944,0.024240466,59.0,4.0943446,0.47672918,0.07643979057591624,False,False,12376.0,0,0,0,0,0,1,24,Inner Neuroectoderm
49234,12_33_83__s1,MO_st11.25,xenopus,4396,28917,60524,A12,C9,G11,12,33,83,4396,4396,8.388677769180811,28917.0,10.27222,3.0,1.3862944,0.01037452,190.0,5.2522736,0.657053,0.13030746705710106,False,False,28917.0,0,0,0,0,0,1,78,Neural Plate Border
49273,12_34_26__s1,MO_st11.25,xenopus,2319,8107,16385,A12,C10,C2,12,34,26,2319,2319,7.749322464660356,8107.0,9.000607,1.0,0.6931472,0.01233502,25.0,3.2580965,0.30837548,0.06744868035190614,False,False,8107.0,12,1,3,3,10,13,14,Ventral Outer Endoderm
49301,12_34_54__s1,MO_st11.25,xenopus,2861,10115,20826,A12,C10,E6,12,34,54,2861,2861,7.959275960116396,10115.0,9.221873,4.0,1.609438,0.03954523,56.0,4.0430512,0.5536332,0.04225352112676056,False,False,10115.0,5,2,2,2,3,11,45,Outer Neuroectoderm
49336,12_34_89__s1,MO_st11.25,xenopus,2722,9266,18387,A12,C10,H5,12,34,89,2722,2722,7.909489492673759,9266.0,9.134215,2.0,1.0986123,0.021584287,51.0,3.9512436,0.5503993,0.11318242343541943,False,False,9266.0,12,1,3,3,10,13,25,Outer Epidermis
49357,12_35_14__s1,MO_st11.25,xenopus,2322,6623,13623,A12,C11,B2,12,35,14,2322,2322,7.750614732770409,6623.0,8.798454,2.0,1.0986123,0.030197797,37.0,3.637586,0.5586592,0.02735156771180787,False,False,6623.0,3,1,1,1,6,4,51,Dorsal Inner Mesoderm
49373,12_35_30__s1,MO_st11.25,xenopus,2624,9420,19625,A12,C11,C6,12,35,30,2624,2624,7.872836175025724,9420.0,9.150697,2.0,1.0986123,0.021231422,53.0,3.988984,0.5626327,0.026385224274406333,False,False,9420.0,3,1,1,1,6,10,21,Ventral Inner Mesoderm
49390,12_35_47__s1,MO_st11.25,xenopus,1841,4732,9513,A12,C11,D11,12,35,47,1841,1841,7.518607216815252,4732.0,8.462315,0.0,0.0,0.0,25.0,3.2580965,0.5283178,0.03714710252600297,False,False,4732.0,5,2,2,2,3,11,45,Outer Neuroectoderm
49434,12_35_91__s1,MO_st11.25,xenopus,2675,8577,18114,A12,C11,H7,12,35,91,2675,2675,7.892078421248119,8577.0,9.056956,0.0,0.0,0.0,39.0,3.6888795,0.45470446,0.02935153583617747,False,False,8577.0,4,2,2,2,3,0,5,Outer Epidermis
49483,12_36_44__s1,MO_st11.25,xenopus,2224,9298,19176,A12,C12,D8,12,36,44,2224,2224,7.707512194600341,9298.0,9.137662,2.0,1.0986123,0.021510003,25.0,3.2580965,0.268875,0.10224438902743141,False,False,9298.0,13,1,3,3,7,14,9,Dorsal Outer Endoderm
49489,12_36_50__s1,MO_st11.25,xenopus,2642,9194,19725,A12,C12,E2,12,36,50,2642,2642,7.879669914604289,9194.0,9.126415,3.0,1.3862944,0.032629974,42.0,3.7612002,0.45681968,0.04225352112676056,False,False,9194.0,0,0,0,0,0,1,74,Inner Neuroectoderm
49495,12_36_56__s1,MO_st11.25,xenopus,2244,6620,13695,A12,C12,E8,12,36,56,2244,2244,7.716460800176355,6620.0,8.798001,1.0,0.6931472,0.015105741,36.0,3.6109178,0.5438067,0.06538461538461537,False,False,6620.0,10,1,4,4,9,12,70,Unidentified Cluster
49527,12_36_88__s1,MO_st11.25,xenopus,1419,2208,4461,A12,C12,H4,12,36,88,1419,1419,7.258412150595307,2208.0,7.700295,54.0,4.0073333,2.4456522,3.0,1.3862944,0.13586956,0.03364352183249821,False,False,2208.0,15,3,5,5,11,18,39,Unidentified Cluster
49540,12_37_05__s1,MO_st11.25,xenopus,2010,4590,9738,A12,D1,A5,12,37,5,2010,2010,7.606387389772652,4590.0,8.431853,1.0,0.6931472,0.021786492,28.0,3.3672957,0.61002177,0.11318242343541943,False,False,4590.0,7,1,1,1,1,17,4,Dorsal Inner Endoderm
49575,12_37_40__s1,MO_st11.25,xenopus,1944,4719,10058,A12,D1,D4,12,37,40,1944,1944,7.573017256052546,4719.0,8.459564,2.0,1.0986123,0.04238186,38.0,3.6635616,0.8052553,0.06744868035190614,False,False,4719.0,7,1,1,1,1,17,4,Dorsal Inner Endoderm
49581,12_37_46__s1,MO_st11.25,xenopus,2669,8104,17406,A12,D1,D10,12,37,46,2669,2669,7.8898337513942955,8104.0,9.0002365,8.0,2.1972246,0.09871669,40.0,3.713572,0.4935834,0.04945515507124895,False,False,8104.0,1,0,1,0,2,6,36,Ventral Inner Mesoderm
49587,12_37_52__s1,MO_st11.25,xenopus,2571,7875,16769,A12,D1,E4,12,37,52,2571,2571,7.85243908535751,7875.0,8.971576,1.0,0.6931472,0.012698413,50.0,3.9318256,0.63492066,0.05957836846929423,False,False,7875.0,1,0,1,1,2,6,59,Dorsal Inner Mesoderm
49597,12_37_62__s1,MO_st11.25,xenopus,2773,9270,19794,A12,D1,F2,12,37,62,2773,2773,7.928045600874777,9270.0,9.134646,0.0,0.0,0.0,55.0,4.0253515,0.5933118,0.014823261117445837,False,False,9270.0,9,0,0,0,8,5,30,Inner Neuroectoderm
49611,12_37_76__s1,MO_st11.25,xenopus,1992,5241,11067,A12,D1,G4,12,37,76,1992,1992,7.597396320212795,5241.0,8.564459,2.0,1.0986123,0.038160656,24.0,3.218876,0.45792785,0.19298245614035084,False,False,5241.0,13,1,3,3,7,14,9,Dorsal Outer Endoderm
49613,12_37_78__s1,MO_st11.25,xenopus,2157,5739,12045,A12,D1,G6,12,37,78,2157,2157,7.67693714581808,5739.0,8.655214,1.0,0.6931472,0.017424637,44.0,3.8066626,0.76668406,0.035950110051357294,False,False,5739.0,2,0,0,0,4,2,11,Inner Epidermis
49657,12_38_26__s1,MO_st11.25,xenopus,1946,5292,11447,A12,D2,C2,12,38,26,1946,1946,7.5740450053721995,5292.0,8.574141,1.0,0.6931472,0.018896447,23.0,3.1780539,0.4346183,0.03364352183249821,False,False,5292.0,10,1,4,4,9,12,2,Unidentified Cluster
49670,12_38_39__s1,MO_st11.25,xenopus,2557,8411,17881,A12,D2,D3,12,38,39,2557,2557,7.846980982138788,8411.0,9.037415,2.0,1.0986123,0.023778385,45.0,3.8286414,0.5350137,0.05957836846929423,False,False,8411.0,0,0,0,0,0,1,24,Inner Neuroectoderm
49681,12_38_50__s1,MO_st11.25,xenopus,2611,8512,18467,A12,D2,E2,12,38,50,2611,2611,7.867871490396322,8512.0,9.04935,4.0,1.609438,0.04699248,54.0,4.0073333,0.6343985,0.02834008097165992,False,False,8512.0,6,1,1,1,1,9,3,Ventral Inner Endoderm
49687,12_38_56__s1,MO_st11.25,xenopus,2773,9088,19163,A12,D2,E8,12,38,56,2773,2773,7.928045600874777,9088.0,9.1148205,0.0,0.0,0.0,43.0,3.7841897,0.47315142,0.0956937799043062,False,False,9088.0,14,1,3,3,7,15,15,Outer Neuroectoderm
49689,12_38_58__s1,MO_st11.25,xenopus,2745,9502,19909,A12,D2,E10,12,38,58,2745,2745,7.917900586327916,9502.0,9.159363,3.0,1.3862944,0.0315723,47.0,3.871201,0.49463272,0.038374717832957116,False,False,9502.0,9,0,0,0,2,5,67,Inner Neuroectoderm
49708,12_38_77__s1,MO_st11.25,xenopus,2463,7520,16137,A12,D2,G5,12,38,77,2463,2463,7.80954132465341,7520.0,8.925454,0.0,0.0,0.0,33.0,3.5263605,0.43882978,0.08965517241379312,False,False,7520.0,14,1,3,3,7,15,23,Dorsal Outer Mesoderm
49727,12_38_96__s1,MO_st11.25,xenopus,2252,7278,15451,A12,D2,H12,12,38,96,2252,2252,7.720017940432244,7278.0,8.892749,0.0,0.0,0.0,35.0,3.583519,0.48090136,0.07407407407407407,False,False,7278.0,14,1,3,3,7,15,15,Dorsal Outer Mesoderm
49732,12_39_05__s1,MO_st11.25,xenopus,2221,5810,11456,A12,D3,A5,12,39,5,2221,2221,7.706162970199576,5810.0,8.667508,2.0,1.0986123,0.034423407,30.0,3.4339871,0.5163511,0.06538461538461537,False,False,5810.0,0,0,0,0,0,3,35,Neural Plate Border
49745,12_39_18__s1,MO_st11.25,xenopus,2448,7443,15315,A12,D3,B6,12,39,18,2448,2448,7.803435056952168,7443.0,8.915164,0.0,0.0,0.0,37.0,3.637586,0.4971114,0.040926640926640924,False,False,7443.0,0,0,0,0,0,1,22,Inner Neuroectoderm
49753,12_39_26__s1,MO_st11.25,xenopus,1971,4941,9810,A12,D3,C2,12,39,26,1971,1971,7.586803535162581,4941.0,8.505526,0.0,0.0,0.0,19.0,2.9957323,0.38453755,0.020183486238532115,False,False,4941.0,11,2,2,2,5,7,0,Outer Neuroectoderm
49755,12_39_28__s1,MO_st11.25,xenopus,2025,4851,9612,A12,D3,C4,12,39,28,2025,2025,7.613818684808629,4851.0,8.487146,0.0,0.0,0.0,35.0,3.583519,0.7215007,0.026385224274406333,False,False,4851.0,2,0,0,0,4,2,47,Inner Epidermis
49759,12_39_32__s1,MO_st11.25,xenopus,2561,8098,16340,A12,D3,C8,12,39,32,2561,2561,7.848543482456679,8098.0,8.9994955,1.0,0.6931472,0.012348727,40.0,3.713572,0.49394915,0.10224438902743141,False,False,8098.0,0,0,0,0,0,3,50,Neural Plate Border
49766,12_39_39__s1,MO_st11.25,xenopus,2082,5892,11586,A12,D3,D3,12,39,39,2082,2082,7.641564441260972,5892.0,8.68152,2.0,1.0986123,0.03394433,34.0,3.5553482,0.5770536,0.15719063545150497,False,False,5892.0,14,1,3,3,7,15,23,Outer Neuroectoderm
49791,12_39_64__s1,MO_st11.25,xenopus,2479,8282,16943,A12,D3,F4,12,39,64,2479,2479,7.8160138391590275,8282.0,9.02196,1.0,0.6931472,0.012074378,34.0,3.5553482,0.41052884,0.03253182461103253,False,False,8282.0,3,1,1,1,6,10,21,Ventral Inner Mesoderm
49802,12_39_75__s1,MO_st11.25,xenopus,2825,9278,18999,A12,D3,G3,12,39,75,2825,2825,7.946617563244473,9278.0,9.1355095,0.0,0.0,0.0,42.0,3.7612002,0.45268378,0.05957836846929423,False,False,9278.0,3,1,1,1,6,4,59,Dorsal Inner Mesoderm
49818,12_39_91__s1,MO_st11.25,xenopus,2706,8859,18165,A12,D3,H7,12,39,91,2706,2706,7.903596289614301,8859.0,9.089302,2.0,1.0986123,0.022575911,40.0,3.713572,0.45151824,0.12571428571428572,False,False,8859.0,1,0,1,1,2,6,59,Dorsal Inner Mesoderm
49851,12_40_28__s1,MO_st11.25,xenopus,3181,13466,28716,A12,D4,C4,12,40,28,3181,3181,8.065265208897733,13466.0,9.5079975,3.0,1.3862944,0.022278331,59.0,4.0943446,0.4381405,0.020183486238532115,False,False,13466.0,9,0,0,0,8,5,16,Inner Neuroectoderm
49922,12_41_03__s1,MO_st11.25,xenopus,2574,7693,16360,A12,D5,A3,12,41,3,2574,2574,7.853604813097837,7693.0,8.948196,2.0,1.0986123,0.025997661,53.0,3.988984,0.688938,0.10937499999999997,False,False,7693.0,2,0,0,0,4,2,11,Inner Neuroectoderm
49923,12_41_04__s1,MO_st11.25,xenopus,2717,9406,19647,A12,D5,A4,12,41,4,2717,2717,7.907651594711089,9406.0,9.149209,1.0,0.6931472,0.010631512,52.0,3.9702919,0.5528386,0.04225352112676056,False,False,9406.0,9,0,0,0,2,5,67,Inner Neuroectoderm
49939,12_41_20__s1,MO_st11.25,xenopus,2721,9522,20131,A12,D5,B8,12,41,20,2721,2721,7.909122183211411,9522.0,9.161466,4.0,1.609438,0.042007983,55.0,4.0253515,0.5776098,0.04225352112676056,False,False,9522.0,7,1,1,1,1,9,40,Dorsal Inner Endoderm
49997,12_41_78__s1,MO_st11.25,xenopus,3440,13571,29033,A12,D5,G6,12,41,78,3440,3440,8.14351740579748,13571.0,9.515764,2.0,1.0986123,0.014737308,58.0,4.0775375,0.42738193,0.08143322475570033,False,False,13571.0,4,2,2,2,3,19,66,Cement Gland Primordium
50008,12_41_89__s1,MO_st11.25,xenopus,2198,5965,12642,A12,D5,H5,12,41,89,2198,2198,7.695757990554761,5965.0,8.693832,5.0,1.7917595,0.083822295,25.0,3.2580965,0.4191115,0.023611997447351627,False,False,5965.0,2,0,0,0,4,2,76,Neural Plate Border
50092,12_42_77__s1,MO_st11.25,xenopus,2960,11568,24649,A12,D6,G5,12,42,77,2960,2960,7.993282328101591,11568.0,9.356085,0.0,0.0,0.0,55.0,4.0253515,0.47544953,0.03253182461103253,False,False,11568.0,9,0,0,0,8,5,30,Inner Neuroectoderm
50106,12_42_91__s1,MO_st11.25,xenopus,2057,5683,12070,A12,D6,H7,12,42,91,2057,2057,7.629489916393995,5683.0,8.645411,0.0,0.0,0.0,20.0,3.0445225,0.3519268,0.022727272727272728,False,False,5683.0,6,1,1,1,1,10,54,Ventral Inner Mesoderm
50126,12_43_15__s1,MO_st11.25,xenopus,2745,11615,23998,A12,D7,B3,12,43,15,2745,2745,7.917900586327916,11615.0,9.360139,1.0,0.6931472,0.008609557,48.0,3.8918202,0.4132587,0.08407079646017698,False,False,11615.0,13,1,3,3,7,14,9,Dorsal Outer Endoderm
50132,12_43_21__s1,MO_st11.25,xenopus,2075,5574,11513,A12,D7,B9,12,43,21,2075,2075,7.638198244285779,5574.0,8.626047,1.0,0.6931472,0.017940437,39.0,3.6888795,0.6996771,0.038374717832957116,False,False,5574.0,6,1,1,1,1,9,3,Ventral Inner Endoderm
50157,12_43_46__s1,MO_st11.25,xenopus,2020,5079,10391,A12,D7,D10,12,43,46,2020,2020,7.611347717403621,5079.0,8.533067,10.0,2.3978953,0.19688916,23.0,3.1780539,0.45284504,0.035950110051357294,False,False,5079.0,3,1,1,1,6,10,53,Dorsal Inner Mesoderm
50168,12_43_57__s1,MO_st11.25,xenopus,1696,4006,8349,A12,D7,E9,12,43,57,1696,1696,7.436617265234227,4006.0,8.295798,1.0,0.6931472,0.024962556,23.0,3.1780539,0.5741388,0.03144654088050315,False,False,4006.0,4,2,2,2,3,0,5,Outer Neuroectoderm
50206,12_43_95__s1,MO_st11.25,xenopus,2240,6203,13083,A12,D7,H11,12,43,95,2240,2240,7.714677473800927,6203.0,8.732949,1.0,0.6931472,0.016121231,33.0,3.5263605,0.53200066,0.039634146341463415,False,False,6203.0,3,1,1,1,6,4,73,Dorsal Inner Mesoderm
50234,12_44_27__s1,MO_st11.25,xenopus,1939,5580,11271,A12,D8,C3,12,44,27,1939,1939,7.570443252057374,5580.0,8.627123,1.0,0.6931472,0.017921146,25.0,3.2580965,0.44802868,0.07178968655207278,False,False,5580.0,12,1,3,3,10,13,14,Ventral Outer Endoderm
50244,12_44_37__s1,MO_st11.25,xenopus,1311,2392,4893,A12,D8,D1,12,44,37,1311,1311,7.179307969504034,2392.0,7.780303,2.0,1.0986123,0.08361204,18.0,2.944439,0.75250834,0.023611997447351627,False,False,2392.0,11,2,2,2,5,7,17,Outer Epidermis
50255,12_44_48__s1,MO_st11.25,xenopus,2250,6033,12517,A12,D8,D12,12,44,48,2250,2250,7.719129840906732,6033.0,8.705166,2.0,1.0986123,0.033151004,24.0,3.218876,0.397812,0.020183486238532115,False,False,6033.0,0,0,0,0,0,1,33,Inner Epidermis
50276,12_44_69__s1,MO_st11.25,xenopus,1898,4697,9743,A12,D8,F9,12,44,69,1898,1898,7.549082710812286,4697.0,8.454892,0.0,0.0,0.0,19.0,2.9957323,0.40451354,0.038374717832957116,False,False,4697.0,6,1,1,1,1,10,54,Ventral Inner Mesoderm
50309,12_45_06__s1,MO_st11.25,xenopus,2592,7806,16714,A12,D9,A6,12,45,6,2592,2592,7.860570785538664,7806.0,8.962776,1.0,0.6931472,0.012810658,34.0,3.5553482,0.43556237,0.04945515507124895,False,False,7806.0,3,1,1,1,6,4,58,Dorsal Inner Mesoderm
50317,12_45_14__s1,MO_st11.25,xenopus,1766,3888,8513,A12,D9,B2,12,45,14,1766,1766,7.4770384723196965,3888.0,8.265907,4.0,1.609438,0.10288066,20.0,3.0445225,0.5144033,0.06145251396648045,False,False,3888.0,0,0,0,0,0,1,34,Ciliated Epidermal Progenitor
50327,12_45_24__s1,MO_st11.25,xenopus,2591,8923,18647,A12,D9,B12,12,45,24,2591,2591,7.860185057472165,8923.0,9.096499,2.0,1.0986123,0.022413986,42.0,3.7612002,0.47069374,0.01937046004842615,False,False,8923.0,3,1,1,1,6,10,21,Ventral Inner Mesoderm
50336,12_45_33__s1,MO_st11.25,xenopus,3639,13831,29291,A12,D9,C9,12,45,33,3639,3639,8.199738960630786,13831.0,9.53474,2.0,1.0986123,0.01446027,81.0,4.406719,0.58564097,0.10224438902743141,False,False,13831.0,1,0,1,0,2,6,36,Ventral Inner Mesoderm
50389,12_45_86__s1,MO_st11.25,xenopus,2795,9084,19412,A12,D9,H2,12,45,86,2795,2795,7.935945103353701,9084.0,9.11438,0.0,0.0,0.0,48.0,3.8918202,0.5284016,0.040926640926640924,False,False,9084.0,9,0,0,0,8,5,16,Inner Neuroectoderm
50391,12_45_88__s1,MO_st11.25,xenopus,1079,1682,3649,A12,D9,H4,12,45,88,1079,1079,6.984716320118266,1682.0,7.4283333,1.0,0.6931472,0.059453033,43.0,3.7841897,2.5564804,0.007150153217568948,False,False,1682.0,8,0,0,0,4,2,10,Inner Neuroectoderm
50402,12_46_03__s1,MO_st11.25,xenopus,3329,15570,32634,A12,D10,A3,12,46,3,3329,3329,8.110727582974489,15570.0,9.653166,5.0,1.7917595,0.032113038,71.0,4.276666,0.45600516,0.035950110051357294,False,False,15570.0,7,1,1,1,1,16,40,Dorsal Inner Mesoderm
50405,12_46_06__s1,MO_st11.25,xenopus,2554,8585,17876,A12,D10,A6,12,46,6,2554,2554,7.845807502637805,8585.0,9.057888,2.0,1.0986123,0.023296447,51.0,3.9512436,0.5940594,0.038374717832957116,False,False,8585.0,5,2,2,2,5,7,49,Outer Epidermis
50417,12_46_18__s1,MO_st11.25,xenopus,2690,9369,19846,A12,D10,B6,12,46,18,2690,2690,7.897668150726906,9369.0,9.145268,2.0,1.0986123,0.021346996,51.0,3.9512436,0.5443484,0.038374717832957116,False,False,9369.0,3,1,1,1,6,4,73,Dorsal Inner Mesoderm
50440,12_46_41__s1,MO_st11.25,xenopus,2799,9841,20610,A12,D10,D5,12,46,41,2799,2799,7.937374696163295,9841.0,9.194414,5.0,1.7917595,0.050807845,47.0,3.871201,0.47759372,0.054290718038528904,False,False,9841.0,0,0,0,0,0,3,56,Neural Plate Border
50499,12_47_04__s1,MO_st11.25,xenopus,1275,2209,4584,A12,D11,A4,12,47,4,1275,1275,7.151485463904735,2209.0,7.700748,0.0,0.0,0.0,27.0,3.3322046,1.2222725,0.022727272727272728,False,False,2209.0,11,2,2,2,5,7,17,Outer Epidermis
50507,12_47_12__s1,MO_st11.25,xenopus,1780,5584,11586,A12,D11,A12,12,47,12,1780,1780,7.484930283289661,5584.0,8.62784,0.0,0.0,0.0,21.0,3.0910425,0.3760745,0.06338694418164618,False,False,5584.0,13,1,3,3,7,14,18,Outer Epidermis
50521,12_47_26__s1,MO_st11.25,xenopus,2684,7801,16136,A12,D11,C2,12,47,26,2684,2684,7.895436006942965,7801.0,8.962135,10.0,2.3978953,0.1281887,38.0,3.6635616,0.48711705,0.07889125799573561,False,False,7801.0,0,0,0,0,0,1,24,Neural Plate Border
50525,12_47_30__s1,MO_st11.25,xenopus,2424,7013,14612,A12,D11,C6,12,47,30,2424,2424,7.793586803371584,7013.0,8.855663,9.0,2.3025851,0.12833309,37.0,3.637586,0.52759165,0.046454767726161375,False,False,7013.0,4,2,2,2,3,0,5,Dorsal Outer Mesoderm
50545,12_47_50__s1,MO_st11.25,xenopus,2239,6221,13419,A12,D11,E2,12,47,50,2239,2239,7.7142311448490855,6221.0,8.7358465,0.0,0.0,0.0,39.0,3.6888795,0.62690884,0.022727272727272728,False,False,6221.0,9,0,0,0,8,5,38,Neural Plate Border
50553,12_47_58__s1,MO_st11.25,xenopus,1567,3469,7047,A12,D11,E10,12,47,58,1567,1567,7.357556200910353,3469.0,8.15191,1.0,0.6931472,0.02882675,19.0,2.9957323,0.5477083,0.10224438902743141,False,False,3469.0,14,2,3,3,7,15,15,Dorsal Outer Mesoderm
50596,12_48_05__s1,MO_st11.25,xenopus,2223,5629,11650,A12,D12,A5,12,48,5,2223,2223,7.707062655370473,5629.0,8.635864,2.0,1.0986123,0.03553029,51.0,3.9512436,0.90602237,0.06338694418164618,False,False,5629.0,11,2,2,2,5,7,0,Cement Gland Primordium
50602,12_48_11__s1,MO_st11.25,xenopus,2702,9221,19068,A12,D12,A11,12,48,11,2702,2702,7.902117546276448,9221.0,9.129347,1.0,0.6931472,0.010844811,25.0,3.2580965,0.27112028,0.015544041450777204,False,False,9221.0,9,0,0,0,8,5,16,Inner Neuroectoderm
