,orig.ident,nCount_RNA,nFeature_RNA,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.1,leiden_0.3,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
09_43_96__s2,8,3307.0,1478,09_43_96__s2,all-well,xenopus,1478,3307,8706,A9,D7,H12,9,43,96,1478,1478,7.2991214627108,3307.0,8.104099056143582,1.0,0.6931471805599453,0.03023888720895071,14.0,2.70805020110221,0.42334442092530994,0.06609017912291537,False,False,3307.0,4,2,2,8,8,57,Ventral Inner Mesoderm
09_44_12__s2,8,4008.0,1687,09_44_12__s2,all-well,xenopus,1687,4008,10303,A9,D8,A12,9,44,12,1687,1687,7.431299675155903,4008.0,8.296297112642508,1.0,0.6931471805599453,0.024950099800399198,13.0,2.6390573296152584,0.3243512974051896,0.07448912326961109,False,False,4008.0,13,0,3,4,4,41,Inner Neuroectoderm
09_44_45__s2,8,3190.0,1606,09_44_45__s2,all-well,xenopus,1606,3190,8584,A9,D8,D9,9,44,45,1606,1606,7.382124365737512,3190.0,8.068089626278244,0.0,0.0,0.0,18.0,2.9444389791664403,0.5642633228840125,0.0701530612244898,False,False,3190.0,1,0,0,3,11,32,Neural Plate Border
09_44_55__s2,8,2268.0,1037,09_44_55__s2,all-well,xenopus,1037,2268,5896,A9,D8,E7,9,44,55,1037,1037,6.945051063725834,2268.0,7.727094484779841,0.0,0.0,0.0,9.0,2.302585092994046,0.3968253968253968,0.09131403118040088,False,False,2268.0,10,1,5,10,14,46,Dorsal Outer Endoderm
09_45_08__s2,8,2923.0,1416,09_45_08__s2,all-well,xenopus,1416,2923,7878,A9,D9,A8,9,45,8,1416,1416,7.256297239690681,2923.0,7.980707820869669,0.0,0.0,0.0,10.0,2.3978952727983707,0.34211426616489904,0.08074534161490685,False,False,2923.0,0,0,0,2,0,30,Inner Epidermis
09_45_22__s2,8,4816.0,1935,09_45_22__s2,all-well,xenopus,1935,4816,12775,A9,D9,B10,9,45,22,1935,1935,7.568379267836522,4816.0,8.479906606630221,1.0,0.6931471805599453,0.020764119601328904,28.0,3.367295829986474,0.5813953488372093,0.11299915038232795,False,False,4816.0,1,0,0,3,9,43,Neural Plate Border
09_45_23__s2,8,3551.0,1653,09_45_23__s2,all-well,xenopus,1653,3551,9571,A9,D9,B11,9,45,23,1653,1653,7.4109518755836366,3551.0,8.17526610411206,2.0,1.0986122886681098,0.056322162771050406,20.0,3.044522437723423,0.5632216277105041,0.032520325203252036,False,False,3551.0,8,0,3,7,7,11,Neural Plate Border
09_45_43__s2,8,5174.0,2006,09_45_43__s2,all-well,xenopus,2006,5174,14033,A9,D9,D7,9,45,43,2006,2006,7.604396348796338,5174.0,8.55159461813357,2.0,1.0986122886681098,0.038654812524159254,26.0,3.295836866004329,0.5025125628140703,0.10817506193228735,False,False,5174.0,7,0,0,1,6,82,Inner Neuroectoderm
09_45_44__s2,8,2347.0,1107,09_45_44__s2,all-well,xenopus,1107,2347,6275,A9,D9,D8,9,45,44,1107,1107,7.010311867307229,2347.0,7.761319180947987,0.0,0.0,0.0,9.0,2.302585092994046,0.3834682573498083,0.03693181818181818,False,False,2347.0,2,2,2,5,3,49,Dorsal Inner Endoderm
09_45_50__s2,8,2624.0,1360,09_45_50__s2,all-well,xenopus,1360,2624,7278,A9,D9,E2,9,45,50,1360,1360,7.215975002651466,2624.0,7.872836175025724,0.0,0.0,0.0,6.0,1.9459101490553132,0.22865853658536583,0.11299915038232795,False,False,2624.0,5,0,0,1,1,18,Inner Neuroectoderm
09_46_48__s2,8,2270.0,1145,09_46_48__s2,all-well,xenopus,1145,2270,5962,A9,D10,D12,9,46,48,1145,1145,7.044032897274685,2270.0,7.7279755421055585,0.0,0.0,0.0,10.0,2.3978952727983707,0.4405286343612335,0.02661596958174905,False,False,2270.0,2,2,2,5,3,47,Dorsal Inner Mesoderm
09_46_52__s2,8,5389.0,1927,09_46_52__s2,all-well,xenopus,1927,5389,14127,A9,D10,E4,9,46,52,1927,1927,7.564238475170491,5389.0,8.592300663903043,0.0,0.0,0.0,26.0,3.295836866004329,0.48246427908702916,0.07912687585266029,False,False,5389.0,2,2,2,5,3,85,Dorsal Inner Mesoderm
09_47_27__s2,8,2795.0,1322,09_47_27__s2,all-well,xenopus,1322,2795,7177,A9,D11,C3,9,47,27,1322,1322,7.187657164114956,2795.0,7.935945103353701,0.0,0.0,0.0,6.0,1.9459101490553132,0.2146690518783542,0.0701530612244898,False,False,2795.0,10,1,1,0,15,9,Outer Epidermis
09_47_30__s2,8,3276.0,1492,09_47_30__s2,all-well,xenopus,1492,3276,8481,A9,D11,C6,9,47,30,1492,1492,7.30854279753919,3276.0,8.094683648698815,0.0,0.0,0.0,15.0,2.772588722239781,0.4578754578754579,0.02979842243645925,False,False,3276.0,2,2,2,4,4,6,Dorsal Inner Mesoderm
09_47_65__s2,8,4150.0,1679,09_47_65__s2,all-well,xenopus,1679,4150,11123,A9,D11,F5,9,47,65,1679,1679,7.426549072397305,4150.0,8.33110454805304,1.0,0.6931471805599453,0.024096385542168672,19.0,2.995732273553991,0.45783132530120485,0.040947212629501725,False,False,4150.0,14,3,6,12,16,14,Unidentified Cluster
09_47_80__s2,8,3954.0,1673,09_47_80__s2,all-well,xenopus,1673,3954,10243,A9,D11,G8,9,47,80,1673,1673,7.422971251049421,3954.0,8.282735880201754,1.0,0.6931471805599453,0.025290844714213456,16.0,2.833213344056216,0.4046535154274153,0.09520182787509518,False,False,3954.0,6,1,1,6,5,19,Outer Epidermis
09_47_87__s2,8,5361.0,2045,09_47_87__s2,all-well,xenopus,2045,5361,14161,A9,D11,H3,9,47,87,2045,2045,7.6236419465115715,5361.0,8.587092318795905,0.0,0.0,0.0,21.0,3.091042453358316,0.391717963066592,0.02661596958174905,False,False,5361.0,0,0,0,1,1,40,Inner Neuroectoderm
09_47_95__s2,8,3062.0,1307,09_47_95__s2,all-well,xenopus,1307,3062,8269,A9,D11,H11,9,47,95,1307,1307,7.176254532017144,3062.0,8.027150106832774,1.0,0.6931471805599453,0.032658393207054215,15.0,2.772588722239781,0.48987589810581317,0.0701530612244898,False,False,3062.0,2,2,2,5,3,72,Dorsal Inner Mesoderm
09_48_18__s2,8,5251.0,1987,09_48_18__s2,all-well,xenopus,1987,5251,14082,A9,D12,B6,9,48,18,1987,1987,7.59488438721652,5251.0,8.566364235422688,0.0,0.0,0.0,23.0,3.1780538303479458,0.43801180727480477,0.09929632525410474,False,False,5251.0,5,0,0,1,1,23,Dorsal Inner Mesoderm
09_48_25__s2,8,2483.0,1240,09_48_25__s2,all-well,xenopus,1240,2483,6328,A9,D12,C1,9,48,25,1240,1240,7.123672785204607,2483.0,7.81762544305337,0.0,0.0,0.0,12.0,2.5649493574615367,0.4832863471606927,0.020360219263899765,False,False,2483.0,6,1,1,6,5,19,Outer Epidermis
09_48_47__s2,8,4819.0,2046,09_48_47__s2,all-well,xenopus,2046,4819,12433,A9,D12,D11,9,48,47,2046,2046,7.624130585661289,4819.0,8.480529207044645,0.0,0.0,0.0,17.0,2.8903717578961645,0.35277028429134677,0.15654952076677317,False,False,4819.0,6,1,1,6,5,24,Outer Neuroectoderm
09_48_69__s2,8,6429.0,2277,09_48_69__s2,all-well,xenopus,2277,6429,17076,A9,D12,F9,9,48,69,2277,2277,7.731053144007127,6429.0,8.768729817231666,2.0,1.0986122886681098,0.031109037175299427,28.0,3.367295829986474,0.43552652045419193,0.1155172413793103,False,False,6429.0,7,0,0,1,6,67,Inner Epidermis
09_48_72__s2,8,3096.0,1521,09_48_72__s2,all-well,xenopus,1521,3096,8408,A9,D12,F12,9,48,72,1521,1521,7.3277805384216315,3096.0,8.038189179973203,1.0,0.6931471805599453,0.03229974160206719,7.0,2.0794415416798357,0.22609819121447028,0.03930131004366812,False,False,3096.0,7,0,0,1,6,4,Inner Neuroectoderm
09_48_81__s2,8,9997.0,2825,09_48_81__s2,all-well,xenopus,2825,9997,27218,A9,D12,G9,9,48,81,2825,2825,7.946617563244473,9997.0,9.210140351973516,0.0,0.0,0.0,56.0,4.04305126783455,0.5601680504151245,0.06876971608832808,False,False,9997.0,0,0,0,2,0,65,Inner Epidermis
09_48_84__s2,8,1705.0,1029,09_48_84__s2,all-well,xenopus,1029,1705,4629,A9,D12,G12,9,48,84,1029,1029,6.937314081223682,1705.0,7.441906728051625,0.0,0.0,0.0,14.0,2.70805020110221,0.8211143695014663,0.031138790035587186,False,False,1705.0,6,1,1,6,5,80,Outer Epidermis
09_48_85__s2,8,2835.0,1463,09_48_85__s2,all-well,xenopus,1463,2835,7482,A9,D12,H1,9,48,85,1463,1463,7.288927694521257,2835.0,7.950149887652018,0.0,0.0,0.0,16.0,2.833213344056216,0.5643738977072311,0.040117416829745595,False,False,2835.0,1,0,0,3,9,66,Neural Plate Border
09_48_89__s2,8,3472.0,1476,09_48_89__s2,all-well,xenopus,1476,3472,8973,A9,D12,H5,9,48,89,1476,1476,7.29776828253138,3472.0,8.152774052744075,0.0,0.0,0.0,9.0,2.302585092994046,0.25921658986175117,0.040117416829745595,False,False,3472.0,4,2,2,5,3,71,Ventral Inner Endoderm
09_49_42__s2,8,2628.0,1360,09_49_42__s2,all-well,xenopus,1360,2628,7021,A9,E1,D6,9,49,42,1360,1360,7.215975002651466,2628.0,7.874358824729881,0.0,0.0,0.0,16.0,2.833213344056216,0.60882800608828,0.0384985563041386,False,False,2628.0,13,0,3,4,4,41,Neural Plate Border
09_49_49__s2,8,3060.0,1481,09_49_49__s2,all-well,xenopus,1481,3060,7804,A9,E1,E1,9,49,49,1481,1481,7.301147805856032,3060.0,8.026496938945412,1.0,0.6931471805599453,0.0326797385620915,14.0,2.70805020110221,0.4575163398692811,0.028497409326424864,False,False,3060.0,6,1,1,6,5,68,Outer Neuroectoderm
09_49_80__s2,8,2842.0,1458,09_49_80__s2,all-well,xenopus,1458,2842,7522,A9,E1,G8,9,49,80,1458,1458,7.285506548522785,2842.0,7.952615111651,1.0,0.6931471805599453,0.03518648838845883,15.0,2.772588722239781,0.5277973258268824,0.050080775444264945,False,False,2842.0,7,0,0,1,6,4,Neural Plate Border
09_49_93__s2,8,3531.0,1627,09_49_93__s2,all-well,xenopus,1627,3531,9482,A9,E1,H9,9,49,93,1627,1627,7.395107546562485,3531.0,8.16961956172385,0.0,0.0,0.0,18.0,2.9444389791664403,0.5097706032285472,0.030463576158940395,False,False,3531.0,0,0,0,2,0,1,Inner Epidermis
09_50_02__s2,8,3434.0,1561,09_50_02__s2,all-well,xenopus,1561,3434,9162,A9,E2,A2,9,50,2,1561,1561,7.3537223303996315,3434.0,8.14177220465645,0.0,0.0,0.0,20.0,3.044522437723423,0.5824111822947,0.07301173402868316,False,False,3434.0,0,0,0,2,0,15,Inner Epidermis
09_50_17__s2,8,3150.0,1506,09_50_17__s2,all-well,xenopus,1506,3150,8268,A9,E2,B5,9,50,17,1506,1506,7.317876198626496,3150.0,8.055475141757274,0.0,0.0,0.0,12.0,2.5649493574615367,0.38095238095238093,0.09131403118040088,False,False,3150.0,0,0,0,2,0,15,Neural Plate Border
09_50_36__s2,8,1822.0,1096,09_50_36__s2,all-well,xenopus,1096,1822,4655,A9,E2,C12,9,50,36,1096,1096,7.00033446027523,1822.0,7.508238774678663,1.0,0.6931471805599453,0.054884742041712405,16.0,2.833213344056216,0.8781558726673985,0.017319277108433735,False,False,1822.0,6,1,1,6,5,80,Outer Epidermis
09_50_43__s2,8,4244.0,1752,09_50_43__s2,all-well,xenopus,1752,4244,11245,A9,E2,D7,9,50,43,1752,1752,7.469083884921234,4244.0,8.353497098745448,0.0,0.0,0.0,22.0,3.1354942159291497,0.5183788878416589,0.023086269744835967,False,False,4244.0,2,2,2,5,3,83,Dorsal Inner Mesoderm
09_50_61__s2,8,3842.0,1687,09_50_61__s2,all-well,xenopus,1687,3842,10126,A9,E2,F1,9,50,61,1687,1687,7.431299675155903,3842.0,8.254008590564844,1.0,0.6931471805599453,0.026028110359187923,14.0,2.70805020110221,0.3643935450286309,0.0444104134762634,False,False,3842.0,6,1,1,6,5,0,Outer Epidermis
09_50_77__s2,8,2869.0,1419,09_50_77__s2,all-well,xenopus,1419,2869,7564,A9,E2,G5,9,50,77,1419,1419,7.258412150595307,2869.0,7.962067308753666,1.0,0.6931471805599453,0.03485535029627048,15.0,2.772588722239781,0.5228302544440572,0.04352226720647773,False,False,2869.0,2,2,2,5,3,83,Ventral Inner Endoderm
09_50_79__s2,8,4399.0,1778,09_50_79__s2,all-well,xenopus,1778,4399,11747,A9,E2,G7,9,50,79,1778,1778,7.483806687665835,4399.0,8.389359819906353,0.0,0.0,0.0,11.0,2.4849066497880004,0.25005683109797683,0.08074534161490685,False,False,4399.0,7,0,0,1,6,67,Neural Plate Border
09_51_07__s2,8,2527.0,1277,09_51_07__s2,all-well,xenopus,1277,2527,6768,A9,E3,A7,9,51,7,1277,1277,7.15305163493748,2527.0,7.8351837552667485,0.0,0.0,0.0,11.0,2.4849066497880004,0.4352987732489117,0.09520182787509518,False,False,2527.0,11,1,1,0,12,35,Outer Epidermis
09_51_66__s2,8,2755.0,1340,09_51_66__s2,all-well,xenopus,1340,2755,7400,A9,E3,F6,9,51,66,1340,1340,7.201170883281678,2755.0,7.9215356321335495,2.0,1.0986122886681098,0.07259528130671505,16.0,2.833213344056216,0.5807622504537204,0.0775455158462576,False,False,2755.0,9,0,0,9,10,30,Neural Plate Border
09_51_75__s2,8,2246.0,1239,09_51_75__s2,all-well,xenopus,1239,2246,6024,A9,E3,G3,9,51,75,1239,1239,7.122866658599083,2246.0,7.717351272185329,0.0,0.0,0.0,8.0,2.1972245773362196,0.3561887800534283,0.07156673114119923,False,False,2246.0,7,0,0,7,6,56,Inner Epidermis
09_52_05__s2,8,4707.0,1861,09_52_05__s2,all-well,xenopus,1861,4707,12360,A9,E4,A5,9,52,5,1861,1861,7.529406457837013,4707.0,8.457018468380168,0.0,0.0,0.0,21.0,3.091042453358316,0.44614404079031234,0.03616721465476749,False,False,4707.0,13,0,3,4,4,41,Dorsal Inner Mesoderm
09_52_17__s2,8,19031.0,3820,09_52_17__s2,all-well,xenopus,3820,19031,49598,A9,E4,B5,9,52,17,3820,3820,8.2482674474469,19031.0,9.853877051982794,0.0,0.0,0.0,78.0,4.3694478524670215,0.40985760075666017,0.1930261519302615,False,False,19031.0,0,0,0,2,0,65,Neural Plate Border
09_52_20__s2,8,11301.0,2951,09_52_20__s2,all-well,xenopus,2951,11301,29390,A9,E4,B8,9,52,20,2951,2951,7.990238185720363,11301.0,9.33273498018979,1.0,0.6931471805599453,0.008848774444739404,66.0,4.204692619390966,0.5840191133528007,0.09520182787509518,False,False,11301.0,5,0,0,1,1,23,Inner Neuroectoderm
09_52_34__s2,8,7503.0,2363,09_52_34__s2,all-well,xenopus,2363,7503,19708,A9,E4,C10,9,52,34,2363,2363,7.768110378525988,7503.0,8.92319149068606,0.0,0.0,0.0,24.0,3.2188758248682006,0.3198720511795282,0.06352087114337568,False,False,7503.0,12,3,4,11,13,73,Unidentified Cluster
09_52_58__s2,8,2927.0,1431,09_52_58__s2,all-well,xenopus,1431,2927,7581,A9,E4,E10,9,52,58,1431,1431,7.266827347520591,2927.0,7.982074875081202,0.0,0.0,0.0,17.0,2.8903717578961645,0.5807994533652203,0.1323251417769376,False,False,2927.0,7,0,0,1,6,67,Inner Neuroectoderm
09_53_06__s2,8,5084.0,1992,09_53_06__s2,all-well,xenopus,1992,5084,13583,A9,E5,A6,9,53,6,1992,1992,7.597396320212795,5084.0,8.53405030848266,0.0,0.0,0.0,27.0,3.332204510175204,0.5310778914240756,0.07156673114119923,False,False,5084.0,7,0,0,1,6,10,Inner Neuroectoderm
09_53_21__s2,8,4217.0,1751,09_53_21__s2,all-well,xenopus,1751,4217,11064,A9,E5,B9,9,53,21,1751,1751,7.468513271496337,4217.0,8.34711636103872,0.0,0.0,0.0,19.0,2.995732273553991,0.45055726820014225,0.13867187499999997,False,False,4217.0,5,0,0,1,1,7,Neural Plate Border
09_53_91__s2,8,2200.0,1124,09_53_91__s2,all-well,xenopus,1124,2200,5996,A9,E5,H7,9,53,91,1124,1124,7.025538314638521,2200.0,7.696667081526462,0.0,0.0,0.0,12.0,2.5649493574615367,0.5454545454545455,0.06352087114337568,False,False,2200.0,9,0,3,9,10,3,Ventral Inner Mesoderm
09_53_95__s2,8,3134.0,1475,09_53_95__s2,all-well,xenopus,1475,3134,8494,A9,E5,H11,9,53,95,1475,1475,7.297091005160418,3134.0,8.050384453067021,0.0,0.0,0.0,14.0,2.70805020110221,0.4467134652201659,0.13867187499999997,False,False,3134.0,0,0,0,2,9,59,Inner Neuroectoderm
09_54_06__s2,8,1921.0,1110,09_54_06__s2,all-well,xenopus,1110,1921,5196,A9,E6,A6,9,54,6,1110,1110,7.01301578963963,1921.0,7.561121589530238,0.0,0.0,0.0,10.0,2.3978952727983707,0.5205622071837585,0.031138790035587186,False,False,1921.0,8,0,3,7,7,54,Inner Epidermis
09_54_32__s2,8,1804.0,1029,09_54_32__s2,all-well,xenopus,1029,1804,4890,A9,E6,C8,9,54,32,1029,1029,6.937314081223682,1804.0,7.498315870766981,0.0,0.0,0.0,6.0,1.9459101490553132,0.3325942350332594,0.0346740638002774,False,False,1804.0,6,1,1,6,5,69,Outer Neuroectoderm
09_54_42__s2,8,4511.0,1821,09_54_42__s2,all-well,xenopus,1821,4511,12084,A9,E6,D6,9,54,42,1821,1821,7.507690077819904,4511.0,8.414495793177895,0.0,0.0,0.0,16.0,2.833213344056216,0.35468853912657944,0.03394495412844037,False,False,4511.0,11,1,1,0,12,62,Outer Neuroectoderm
09_54_57__s2,8,2589.0,1323,09_54_57__s2,all-well,xenopus,1323,2589,7081,A9,E6,E9,9,54,57,1323,1323,7.188412736496954,2589.0,7.859413154693583,0.0,0.0,0.0,10.0,2.3978952727983707,0.3862495171881035,0.050080775444264945,False,False,2589.0,0,0,0,2,0,1,Inner Epidermis
09_54_59__s2,8,2202.0,1239,09_54_59__s2,all-well,xenopus,1239,2202,5671,A9,E6,E11,9,54,59,1239,1239,7.122866658599083,2202.0,7.697575346802343,0.0,0.0,0.0,12.0,2.5649493574615367,0.544959128065395,0.04716981132075471,False,False,2202.0,8,0,3,7,7,63,Dorsal Inner Mesoderm
09_54_66__s2,8,3566.0,1446,09_54_66__s2,all-well,xenopus,1446,3566,9611,A9,E6,F6,9,54,66,1446,1446,7.277247726631484,3566.0,8.17948018535889,1.0,0.6931471805599453,0.028042624789680313,17.0,2.8903717578961645,0.47672462142456534,0.04812268640930725,False,False,3566.0,2,2,2,5,3,47,Dorsal Inner Mesoderm
09_54_74__s2,8,3045.0,1630,09_54_74__s2,all-well,xenopus,1630,3045,8111,A9,E6,G2,9,54,74,1630,1630,7.396948602621014,3045.0,8.021584533455107,0.0,0.0,0.0,21.0,3.091042453358316,0.6896551724137931,0.015418502202643174,False,False,3045.0,8,0,3,7,7,54,Inner Neuroectoderm
09_54_75__s2,8,2127.0,1182,09_54_75__s2,all-well,xenopus,1182,2127,5789,A9,E6,G3,9,54,75,1182,1182,7.075808863978387,2127.0,7.662937850461535,1.0,0.6931471805599453,0.04701457451810061,8.0,2.1972245773362196,0.37611659614480486,0.0145032632342277,False,False,2127.0,6,1,1,6,5,69,Outer Neuroectoderm
09_55_30__s2,8,8459.0,2635,09_55_30__s2,all-well,xenopus,2635,8459,22358,A9,E7,C6,9,55,30,2635,2635,7.877017895622398,8459.0,9.04310445260027,5.0,1.791759469228055,0.05910864168341412,45.0,3.828641396489095,0.531977775150727,0.06609017912291537,False,False,8459.0,2,2,2,4,4,6,Dorsal Inner Mesoderm
09_55_56__s2,8,3703.0,1541,09_55_56__s2,all-well,xenopus,1541,3703,9642,A9,E7,E8,9,55,56,1541,1541,7.340835554123275,3703.0,8.21716859576607,0.0,0.0,0.0,14.0,2.70805020110221,0.3780718336483932,0.05315614617940199,False,False,3703.0,4,2,2,8,8,79,Dorsal Inner Mesoderm
09_55_70__s2,8,2261.0,1109,09_55_70__s2,all-well,xenopus,1109,2261,6009,A9,E7,F10,9,55,70,1109,1109,7.01211529430638,2261.0,7.724004656676065,0.0,0.0,0.0,13.0,2.6390573296152584,0.574966828836798,0.016356877323420074,False,False,2261.0,4,2,2,8,8,29,Ventral Inner Endoderm
09_55_85__s2,8,2160.0,1069,09_55_85__s2,all-well,xenopus,1069,2160,5696,A9,E7,H1,9,55,85,1069,1069,6.975413927455952,2160.0,7.6783263565068856,0.0,0.0,0.0,6.0,1.9459101490553132,0.2777777777777778,0.02979842243645925,False,False,2160.0,4,2,2,8,8,29,Ventral Inner Endoderm
09_55_87__s2,8,2183.0,1121,09_55_87__s2,all-well,xenopus,1121,2183,5812,A9,E7,H3,9,55,87,1121,1121,7.022868086082641,2183.0,7.688913336864796,0.0,0.0,0.0,10.0,2.3978952727983707,0.45808520384791573,0.040947212629501725,False,False,2183.0,10,1,5,10,14,51,Ventral Outer Mesoderm
09_56_21__s2,8,3188.0,1481,09_56_21__s2,all-well,xenopus,1481,3188,8415,A9,E8,B9,9,56,21,1481,1481,7.301147805856032,3188.0,8.067462667010057,0.0,0.0,0.0,15.0,2.772588722239781,0.4705144291091593,0.027234042553191493,False,False,3188.0,7,0,0,1,6,50,Inner Epidermis
09_56_22__s2,8,6195.0,2096,09_56_22__s2,all-well,xenopus,2096,6195,16272,A9,E8,B10,9,56,22,2096,2096,7.64826303090192,6195.0,8.73165920153676,0.0,0.0,0.0,34.0,3.5553480614894135,0.5488297013720743,0.12930232558139534,False,False,6195.0,12,3,4,11,13,73,Unidentified Cluster
09_56_25__s2,8,2794.0,1444,09_56_25__s2,all-well,xenopus,1444,2794,7281,A9,E8,C1,9,56,25,1444,1444,7.275864600546533,2794.0,7.9355873855892,0.0,0.0,0.0,15.0,2.772588722239781,0.5368647100930566,0.040117416829745595,False,False,2794.0,1,0,0,3,11,13,Inner Epidermis
09_56_33__s2,8,7305.0,2404,09_56_33__s2,all-well,xenopus,2404,7305,19340,A9,E8,C9,9,56,33,2404,2404,7.785305182539862,7305.0,8.896451207355227,0.0,0.0,0.0,30.0,3.4339872044851463,0.41067761806981523,0.020360219263899765,False,False,7305.0,0,0,0,2,0,40,Inner Epidermis
09_56_35__s2,8,14442.0,3975,09_56_35__s2,all-well,xenopus,3975,14442,37314,A9,E8,C11,9,56,35,3975,3975,8.288031567776464,14442.0,9.577965147101168,1.0,0.6931471805599453,0.006924248719013987,37.0,3.6375861597263857,0.2561972026035175,0.09929632525410474,False,False,14442.0,15,4,7,13,17,88,Unidentified Cluster
09_56_54__s2,8,3015.0,1376,09_56_54__s2,all-well,xenopus,1376,3015,7791,A9,E8,E6,9,56,54,1376,1376,7.227662498728654,3015.0,8.011686729127847,0.0,0.0,0.0,9.0,2.302585092994046,0.2985074626865672,0.05315614617940199,False,False,3015.0,10,1,5,10,14,51,Ventral Outer Endoderm
09_56_62__s2,8,7948.0,2159,09_56_62__s2,all-well,xenopus,2159,7948,20333,A9,E8,F2,9,56,62,2159,2159,7.67786350067821,7948.0,8.980801413573113,0.0,0.0,0.0,35.0,3.58351893845611,0.4403623553095118,0.06609017912291537,False,False,7948.0,10,1,5,10,14,46,Dorsal Outer Endoderm
09_56_71__s2,8,3509.0,1636,09_56_71__s2,all-well,xenopus,1636,3509,9231,A9,E8,F11,9,56,71,1636,1636,7.400620577371135,3509.0,8.163371316459912,0.0,0.0,0.0,17.0,2.8903717578961645,0.4844685095468795,0.1155172413793103,False,False,3509.0,1,0,0,3,9,74,Inner Neuroectoderm
09_56_87__s2,8,1909.0,1125,09_56_87__s2,all-well,xenopus,1125,1909,4915,A9,E8,H3,9,56,87,1125,1125,7.026426808699636,1909.0,7.554858521040676,0.0,0.0,0.0,13.0,2.6390573296152584,0.6809848088004191,0.03930131004366812,False,False,1909.0,1,0,0,3,11,33,Inner Epidermis
09_56_96__s2,8,5205.0,1871,09_56_96__s2,all-well,xenopus,1871,5205,13887,A9,E8,H12,9,56,96,1871,1871,7.534762657037537,5205.0,8.55756708555451,1.0,0.6931471805599453,0.01921229586935639,29.0,3.4011973816621555,0.5571565802113353,0.06876971608832808,False,False,5205.0,2,2,2,5,3,72,Dorsal Inner Mesoderm
09_57_12__s2,8,2345.0,1233,09_57_12__s2,all-well,xenopus,1233,2345,6272,A9,E9,A12,9,57,12,1233,1233,7.1180162044653335,2345.0,7.76046702921342,1.0,0.6931471805599453,0.042643923240938165,11.0,2.4849066497880004,0.4690831556503198,0.03182429403854774,False,False,2345.0,8,0,3,7,7,54,Ventral Inner Mesoderm
09_57_16__s2,8,6539.0,2243,09_57_16__s2,all-well,xenopus,2243,6539,17607,A9,E9,B4,9,57,16,2243,2243,7.716015266642587,6539.0,8.785692444451245,0.0,0.0,0.0,13.0,2.6390573296152584,0.19880715705765406,0.11811023622047244,False,False,6539.0,12,3,4,11,13,16,Unidentified Cluster
09_57_20__s2,8,7123.0,2370,09_57_20__s2,all-well,xenopus,2370,7123,19031,A9,E9,B8,9,57,20,2370,2370,7.771067086065406,7123.0,8.871224644409553,0.0,0.0,0.0,42.0,3.7612001156935624,0.5896391969675698,0.03693181818181818,False,False,7123.0,5,0,0,1,1,12,Neural Plate Border
09_57_32__s2,8,3444.0,1551,09_57_32__s2,all-well,xenopus,1551,3444,9376,A9,E9,C8,9,57,32,1551,1551,7.347299700743164,3444.0,8.144679183447758,0.0,0.0,0.0,19.0,2.995732273553991,0.5516840882694541,0.03616721465476749,False,False,3444.0,10,1,1,0,15,9,Outer Neuroectoderm
09_57_54__s2,8,3283.0,1581,09_57_54__s2,all-well,xenopus,1581,3283,8797,A9,E9,E6,9,57,54,1581,1581,7.366445148327599,3283.0,8.096817470572319,0.0,0.0,0.0,14.0,2.70805020110221,0.42643923240938164,0.0824022346368715,False,False,3283.0,1,0,0,3,9,43,Neural Plate Border
09_57_59__s2,8,5540.0,2000,09_57_59__s2,all-well,xenopus,2000,5540,14358,A9,E9,E11,9,57,59,2000,2000,7.601402334583733,5540.0,8.61993026886735,1.0,0.6931471805599453,0.018050541516245487,28.0,3.367295829986474,0.5054151624548736,0.04716981132075471,False,False,5540.0,11,1,1,0,12,27,Outer Neuroectoderm
09_57_73__s2,8,5481.0,1777,09_57_73__s2,all-well,xenopus,1777,5481,14370,A9,E9,G1,9,57,73,1777,1777,7.48324441607385,5481.0,8.60922527686273,2.0,1.0986122886681098,0.03648969166210545,17.0,2.8903717578961645,0.31016237912789635,0.040947212629501725,False,False,5481.0,2,2,2,5,3,29,Dorsal Inner Endoderm
09_57_86__s2,8,4106.0,1754,09_57_86__s2,all-well,xenopus,1754,4106,11300,A9,E9,H2,9,57,86,1754,1754,7.470224135899966,4106.0,8.320448113956559,0.0,0.0,0.0,22.0,3.1354942159291497,0.535801266439357,0.05985915492957746,False,False,4106.0,5,0,0,1,1,18,Inner Neuroectoderm
09_58_05__s2,8,3851.0,1658,09_58_05__s2,all-well,xenopus,1658,3851,10172,A9,E10,A5,9,58,5,1658,1658,7.413970290190444,3851.0,8.256347772918016,0.0,0.0,0.0,16.0,2.833213344056216,0.41547649961049077,0.10817506193228735,False,False,3851.0,7,0,0,1,6,82,Inner Neuroectoderm
