leiden_10.0,Cement Gland Primordium,Ciliated Epidermal Progenitor,Dorsal Inner Endoderm,Dorsal Inner Mesoderm,Dorsal Outer Endoderm,Dorsal Outer Mesoderm,Inner Epidermis,Inner Neuroectoderm,Neural Plate Border,Outer Epidermis,Outer Neuroectoderm,Unidentified Cluster,Ventral Inner Endoderm,Ventral Inner Mesoderm,Ventral Outer Endoderm,Ventral Outer Mesoderm
74,0.0,0.0,0.0,2.380952380952381,0.0,0.0,26.190476190476193,28.57142857142857,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857142,28.57142857142857,64.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,95.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64102564102564,74.35897435897436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.875,53.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,15.625,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,50.0,18.75,0.0,0.0,0.0,0.0,12.5
8,0.0,0.0,0.0,0.0,0.9708737864077669,0.0,0.0,0.0,0.0,25.24271844660194,45.63106796116505,0.0,0.0,0.0,0.0,28.155339805825243
80,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,52.0,4.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,65.0485436893204,0.9708737864077669,0.0,0.0,0.0,0.9708737864077669,11.650485436893204,0.0,0.0,0.0,10.679611650485436,10.679611650485436
